                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    4.0330631146E-06,    0.0000000000E+00,    7.7943986004E-01,                  NaN
    3.9062500000E-03,   -2.2421191452E-04,   -6.1277821474E-09,    7.7943986004E-01,                  NaN
    7.8125000000E-03,   -8.4601485546E-04,   -1.0639173225E-07,    7.7943986004E-01,                  NaN
    1.1718750000E-02,   -1.8643757572E-03,   -5.2024926027E-07,    7.7943986004E-01,                  NaN
    1.5625000000E-02,   -3.2870112610E-03,   -1.6011165500E-06,    7.7943986004E-01,                  NaN
    1.9531250000E-02,   -5.1177245366E-03,   -3.8279458353E-06,    7.7943986004E-01,                  NaN
    2.3437500000E-02,   -7.3608497697E-03,   -7.8049424232E-06,    7.7943986004E-01,                  NaN
    2.7343750000E-02,   -1.0004993621E-02,   -1.4232454082E-05,    7.7943986004E-01,                  NaN
    3.1250000000E-02,   -1.3029349257E-02,   -2.3883577781E-05,    7.7943986004E-01,                  NaN
    3.5156250000E-02,   -1.6452815678E-02,   -3.7711419167E-05,    7.7943986004E-01,                  NaN
    3.9062500000E-02,   -2.0335473901E-02,   -5.6974969441E-05,    7.7943986004E-01,                  NaN
    4.2968750000E-02,   -2.4687739839E-02,   -8.3023369677E-05,    7.7943986004E-01,                  NaN
    4.6875000000E-02,   -2.9452201600E-02,   -1.1697817091E-04,    7.7943986004E-01,                  NaN
    5.0781250000E-02,   -3.4626619004E-02,   -1.6002236567E-04,    7.7943986004E-01,                  NaN
    5.4687500000E-02,   -4.0294425013E-02,   -2.1390762438E-04,    7.7943986004E-01,                  NaN
    5.8593750000E-02,   -4.6464471370E-02,   -2.8058338325E-04,    7.7943986004E-01,                  NaN
    6.2500000000E-02,   -5.2993699563E-02,   -3.6139985537E-04,    7.7943986004E-01,                  NaN
    6.6406250000E-02,   -5.9757695633E-02,   -4.5739627872E-04,    7.7943986004E-01,                  NaN
    7.0312500000E-02,   -6.6827667982E-02,   -5.7049669903E-04,    7.7943986004E-01,                  NaN
    7.4218750000E-02,   -7.4401780541E-02,   -7.0382783469E-04,    7.7943986004E-01,                  NaN
    7.8125000000E-02,   -8.2591949518E-02,   -8.6056194229E-04,    7.7943986004E-01,                  NaN
    8.2031250000E-02,   -9.1326792630E-02,   -1.0427113166E-03,    7.7943986004E-01,                  NaN
    8.5937500000E-02,   -1.0044636536E-01,   -1.2512711734E-03,    7.7943986004E-01,                  NaN
    8.9843750000E-02,   -1.0985273357E-01,   -1.4874509670E-03,    7.7943986004E-01,                  NaN
    9.3750000000E-02,   -1.1957210183E-01,   -1.7536985262E-03,    7.7943986004E-01,                  NaN
    9.7656250000E-02,   -1.2970672343E-01,   -2.0536687585E-03,    7.7943986004E-01,                  NaN
    1.0156250000E-01,   -1.4034626403E-01,   -2.3913328535E-03,    7.7943986004E-01,                  NaN
    1.0546875000E-01,   -1.5151043775E-01,   -2.7700049169E-03,    7.7943986004E-01,                  NaN
    1.0937500000E-01,   -1.6314762567E-01,   -3.1919225163E-03,    7.7943986004E-01,                  NaN
    1.1328125000E-01,   -1.7517196920E-01,   -3.6585148884E-03,    7.7943986004E-01,                  NaN
    1.1718750000E-01,   -1.8750687944E-01,   -4.1710619780E-03,    7.7943986004E-01,                  NaN
    1.2109375000E-01,   -2.0011113290E-01,   -4.7313042647E-03,    7.7943986004E-01,                  NaN
    1.2500000000E-01,   -2.1298066525E-01,   -5.3416940830E-03,    7.7943986004E-01,                  NaN
    1.2890625000E-01,   -2.2613321357E-01,   -6.0052397438E-03,    7.7943986004E-01,                  NaN
    1.3281250000E-01,   -2.3958842293E-01,   -6.7251113322E-03,    7.7943986004E-01,                  NaN
    1.3671875000E-01,   -2.5335328713E-01,   -7.5042420820E-03,    7.7943986004E-01,                  NaN
    1.4062500000E-01,   -2.6741643036E-01,   -8.3450816310E-03,    7.7943986004E-01,                  NaN
    1.4453125000E-01,   -2.8174977968E-01,   -9.2495363968E-03,    7.7943986004E-01,                  NaN
    1.4843750000E-01,   -2.9631448437E-01,   -1.0219054746E-02,    7.7943986004E-01,                  NaN
    1.5234375000E-01,   -3.1106800183E-01,   -1.1254785031E-02,    7.7943986004E-01,                  NaN
    1.5625000000E-01,   -3.2596922471E-01,   -1.2357709985E-02,    7.7943986004E-01,                  NaN
    1.6015625000E-01,   -3.4097857875E-01,   -1.3528636524E-02,    7.7943986004E-01,                  NaN
    1.6406250000E-01,   -3.5605165387E-01,   -1.4767946345E-02,    7.7943986004E-01,                  NaN
    1.6796875000E-01,   -3.7112833181E-01,   -1.6075122441E-02,    7.7943986004E-01,                  NaN
    1.7187500000E-01,   -3.8612260937E-01,   -1.7448211010E-02,    7.7943986004E-01,                  NaN
    1.7578125000E-01,   -4.0091910221E-01,   -1.8883462903E-02,    7.7943986004E-01,                  NaN
    1.7968750000E-01,   -4.1537998910E-01,   -2.0375371210E-02,    7.7943986004E-01,                  NaN
    1.8359375000E-01,   -4.2936218132E-01,   -2.1917203247E-02,    7.7943986004E-01,                  NaN
    1.8750000000E-01,   -4.4274044545E-01,   -2.3501963661E-02,    7.7943986004E-01,                  NaN
    1.9140625000E-01,   -4.5542925517E-01,   -2.5123551271E-02,    7.7943986004E-01,                  NaN
    1.9531250000E-01,   -4.6739531897E-01,   -2.6777726548E-02,    7.7943986004E-01,                  NaN
    1.9921875000E-01,   -4.7865512683E-01,   -2.8462480131E-02,    7.7943986004E-01,                  NaN
    2.0312500000E-01,   -4.8925764750E-01,   -3.0177583179E-02,    7.7943986004E-01,                  NaN
    2.0703125000E-01,   -4.9925933553E-01,   -3.1923487272E-02,    7.7943986004E-01,                  NaN
    2.1093750000E-01,   -5.0870275801E-01,   -3.3700119974E-02,    7.7943986004E-01,                  NaN
    2.1484375000E-01,   -5.1760811251E-01,   -3.5506211285E-02,    7.7943986004E-01,                  NaN
    2.1875000000E-01,   -5.2597924193E-01,   -3.7339463695E-02,    7.7943986004E-01,                  NaN
    2.2265625000E-01,   -5.3381723095E-01,   -3.9197327476E-02,    7.7943986004E-01,                  NaN
    2.2656250000E-01,   -5.4113101518E-01,   -4.1077749292E-02,    7.7943986004E-01,                  NaN
    2.3046875000E-01,   -5.4793796599E-01,   -4.2979319479E-02,    7.7943986004E-01,                  NaN
    2.3437500000E-01,   -5.5425527081E-01,   -4.4900710828E-02,    7.7943986004E-01,                  NaN
    2.3828125000E-01,   -5.6008937053E-01,   -4.6839830407E-02,    7.7943986004E-01,                  NaN
    2.4218750000E-01,   -5.6543149131E-01,   -4.8793311688E-02,    7.7943986004E-01,                  NaN
