                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    1.7650477403E-05,    0.0000000000E+00,    7.8542745888E-01,                  NaN
    1.9531250000E-03,   -6.6275822111E-05,   -7.3889433463E-10,    7.8542745888E-01,                  NaN
    3.9062500000E-03,   -2.1992376023E-04,   -8.8297254201E-09,    7.8542745888E-01,                  NaN
    5.8593750000E-03,   -4.8537595762E-04,   -3.9869412981E-08,    7.8542745888E-01,                  NaN
    7.8125000000E-03,   -8.4697556758E-04,   -1.1765852692E-07,    7.8542745888E-01,                  NaN
    9.7656250000E-03,   -1.3072817516E-03,   -2.7426476828E-07,    7.8542745888E-01,                  NaN
    1.1718750000E-02,   -1.8704818560E-03,   -5.5023817395E-07,    7.8542745888E-01,                  NaN
    1.3671875000E-02,   -2.5343275117E-03,   -9.9348573774E-07,    7.8542745888E-01,                  NaN
    1.5625000000E-02,   -3.2979678899E-03,   -1.6596608359E-06,    7.8542745888E-01,                  NaN
    1.7578125000E-02,   -4.1617911111E-03,   -2.6122566452E-06,    7.8542745888E-01,                  NaN
    1.9531250000E-02,   -5.1239370888E-03,   -3.9213248510E-06,    7.8542745888E-01,                  NaN
    2.1484375000E-02,   -6.1881183127E-03,   -5.6669332175E-06,    7.8542745888E-01,                  NaN
    2.3437500000E-02,   -7.3686501852E-03,   -7.9453558865E-06,    7.8542745888E-01,                  NaN
    2.5390625000E-02,   -8.6695570044E-03,   -1.0858710588E-05,    7.8542745888E-01,                  NaN
    2.7343750000E-02,   -1.0063536149E-02,   -1.4490563676E-05,    7.8542745888E-01,                  NaN
    2.9296875000E-02,   -1.1516594264E-02,   -1.8912139590E-05,    7.8542745888E-01,                  NaN
    3.1250000000E-02,   -1.3036930080E-02,   -2.4233897953E-05,    7.8542745888E-01,                  NaN
    3.3203125000E-02,   -1.4678090720E-02,   -3.0636544999E-05,    7.8542745888E-01,                  NaN
    3.5156250000E-02,   -1.6485040790E-02,   -3.8323367384E-05,    7.8542745888E-01,                  NaN
    3.7109375000E-02,   -1.8449297978E-02,   -4.7442297764E-05,    7.8542745888E-01,                  NaN
    3.9062500000E-02,   -2.0522976193E-02,   -5.8073205794E-05,    7.8542745888E-01,                  NaN
    4.1015625000E-02,   -2.2666656169E-02,   -7.0293474542E-05,    7.8542745888E-01,                  NaN
    4.2968750000E-02,   -2.4876841190E-02,   -8.4243790446E-05,    7.8542745888E-01,                  NaN
    4.4921875000E-02,   -2.7175446398E-02,   -1.0013080609E-04,    7.8542745888E-01,                  NaN
