                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    2.3569804264E-07,    0.0000000000E+00,    7.7941283195E-01,                  NaN
    1.9531250000E-03,   -5.9138167046E-05,   -5.8647175355E-10,    7.7941283195E-01,                  NaN
    3.9062500000E-03,   -2.1951946093E-04,   -8.1553615867E-09,    7.7941283195E-01,                  NaN
    5.8593750000E-03,   -4.7950736922E-04,   -3.7926139239E-08,    7.7941283195E-01,                  NaN
    7.8125000000E-03,   -8.4048673385E-04,   -1.1405463574E-07,    7.7941283195E-01,                  NaN
    9.7656250000E-03,   -1.3014794004E-03,   -2.6848487687E-07,    7.7941283195E-01,                  NaN
    1.1718750000E-02,   -1.8625584630E-03,   -5.4115548973E-07,    7.7941283195E-01,                  NaN
    1.3671875000E-02,   -2.5239550166E-03,   -9.7987241235E-07,    7.7941283195E-01,                  NaN
    1.5625000000E-02,   -3.2859504958E-03,   -1.6402056740E-06,    7.7941283195E-01,                  NaN
    1.7578125000E-02,   -4.1488660664E-03,   -2.5854428892E-06,    7.7941283195E-01,                  NaN
    1.9531250000E-02,   -5.1130759734E-03,   -3.8865638843E-06,    7.7941283195E-01,                  NaN
    2.1484375000E-02,   -6.1790227239E-03,   -5.6222237935E-06,    7.7941283195E-01,                  NaN
    2.3437500000E-02,   -7.3471458924E-03,   -7.8786643373E-06,    7.7941283195E-01,                  NaN
    2.5390625000E-02,   -8.6177526795E-03,   -1.0749520418E-05,    7.7941283195E-01,                  NaN
    2.7343750000E-02,   -9.9910389917E-03,   -1.4335750555E-05,    7.7941283195E-01,                  NaN
    2.9296875000E-02,   -1.1467344156E-02,   -1.8745997590E-05,    7.7941283195E-01,                  NaN
    3.1250000000E-02,   -1.3047385433E-02,   -2.4097205098E-05,    7.7941283195E-01,                  NaN
    3.3203125000E-02,   -1.4732145175E-02,   -3.0514694640E-05,    7.7941283195E-01,                  NaN
    3.5156250000E-02,   -1.6522352831E-02,   -3.8130946601E-05,    7.7941283195E-01,                  NaN
    3.7109375000E-02,   -1.8417844768E-02,   -4.7083361237E-05,    7.7941283195E-01,                  NaN
    3.9062500000E-02,   -2.0417419169E-02,   -5.7512996649E-05,    7.7941283195E-01,                  NaN
    4.1015625000E-02,   -2.2519798016E-02,   -6.9567021213E-05,    7.7941283195E-01,                  NaN
    4.2968750000E-02,   -2.4725288138E-02,   -8.3404664237E-05,    7.7941283195E-01,                  NaN
    4.4921875000E-02,   -2.7036417895E-02,   -9.9200954263E-05,    7.7941283195E-01,                  NaN
    4.6875000000E-02,   -2.9456409759E-02,   -1.1714219117E-04,    7.7941283195E-01,                  NaN
    4.8828125000E-02,   -3.1986857843E-02,   -1.3741591375E-04,    7.7941283195E-01,                  NaN
    5.0781250000E-02,   -3.4627031491E-02,   -1.6020586389E-04,    7.7941283195E-01,                  NaN
    5.2734375000E-02,   -3.7375053071E-02,   -1.8569678360E-04,    7.7941283195E-01,                  NaN
    5.4687500000E-02,   -4.0228992254E-02,   -2.1408151733E-04,    7.7941283195E-01,                  NaN
    5.6640625000E-02,   -4.3186936596E-02,   -2.4556210221E-04,    7.7941283195E-01,                  NaN
    5.8593750000E-02,   -4.6247333311E-02,   -2.8034810558E-04,    7.7941283195E-01,                  NaN
    6.0546875000E-02,   -4.9410465968E-02,   -3.1866025582E-04,    7.7941283195E-01,                  NaN
    6.2500000000E-02,   -5.2679493548E-02,   -3.6073713622E-04,    7.7941283195E-01,                  NaN
    6.4453125000E-02,   -5.6059104037E-02,   -4.0683392041E-04,    7.7941283195E-01,                  NaN
    6.6406250000E-02,   -5.9552490581E-02,   -4.5721002804E-04,    7.7941283195E-01,                  NaN
    6.8359375000E-02,   -6.3159469647E-02,   -5.1211693535E-04,    7.7941283195E-01,                  NaN
    7.0312500000E-02,   -6.6877319736E-02,   -5.7179786289E-04,    7.7941283195E-01,                  NaN
    7.2265625000E-02,   -7.0703030570E-02,   -6.3649698189E-04,    7.7941283195E-01,                  NaN
