                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -8.9516696315E-05,    0.0000000000E+00,    7.8542745754E-01,                  NaN
    3.9062500000E-03,   -2.0494001025E-04,   -9.1564056026E-09,    7.8542745754E-01,                  NaN
    7.8125000000E-03,   -8.6513400873E-04,   -1.2535687943E-07,    7.8542745754E-01,                  NaN
    1.1718750000E-02,   -1.8885613515E-03,   -5.7183940061E-07,    7.8542745754E-01,                  NaN
    1.5625000000E-02,   -3.2931318384E-03,   -1.6948275697E-06,    7.8542745754E-01,                  NaN
    1.9531250000E-02,   -5.0447394704E-03,   -3.9414233431E-06,    7.8542745754E-01,                  NaN
    2.3437500000E-02,   -7.2016814673E-03,   -7.9175261119E-06,    7.8542745754E-01,                  NaN
    2.7343750000E-02,   -9.8999378747E-03,   -1.4476225129E-05,    7.8542745754E-01,                  NaN
    3.1250000000E-02,   -1.3142379586E-02,   -2.4535317359E-05,    7.8542745754E-01,                  NaN
    3.5156250000E-02,   -1.6709183992E-02,   -3.8791452750E-05,    7.8542745754E-01,                  NaN
    3.9062500000E-02,   -2.0475128021E-02,   -5.8051033633E-05,    7.8542745754E-01,                  NaN
    4.2968750000E-02,   -2.4568340477E-02,   -8.3685569030E-05,    7.8542745754E-01,                  NaN
    4.6875000000E-02,   -2.9175672517E-02,   -1.1741551544E-04,    7.8542745754E-01,                  NaN
    5.0781250000E-02,   -3.4394412919E-02,   -1.6096286527E-04,    7.8542745754E-01,                  NaN
    5.4687500000E-02,   -4.0231102609E-02,   -2.1602868505E-04,    7.8542745754E-01,                  NaN
    5.8593750000E-02,   -4.6598138186E-02,   -2.8416195976E-04,    7.8542745754E-01,                  NaN
    6.2500000000E-02,   -5.3333301606E-02,   -3.6653708340E-04,    7.8542745754E-01,                  NaN
    6.6406250000E-02,   -6.0303387539E-02,   -4.6421570821E-04,    7.8542745754E-01,                  NaN
    7.0312500000E-02,   -6.7498813400E-02,   -5.7880188480E-04,    7.8542745754E-01,                  NaN
    7.4218750000E-02,   -7.5019871716E-02,   -7.1276321311E-04,    7.8542745754E-01,                  NaN
    7.8125000000E-02,   -8.2989323274E-02,   -8.6912287635E-04,    7.8542745754E-01,                  NaN
    8.2031250000E-02,   -9.1483197897E-02,   -1.0509142840E-03,    7.8542745754E-01,                  NaN
    8.5937500000E-02,   -1.0051677355E-01,   -1.2608449302E-03,    7.8542745754E-01,                  NaN
    8.9843750000E-02,   -1.1006404725E-01,   -1.5012568952E-03,    7.8542745754E-01,                  NaN
    9.3750000000E-02,   -1.2008148792E-01,   -1.7742470869E-03,    7.8542745754E-01,                  NaN
    9.7656250000E-02,   -1.3052470423E-01,   -2.0818268303E-03,    7.8542745754E-01,                  NaN
    1.0156250000E-01,   -1.4135814629E-01,   -2.4260709078E-03,    7.8542745754E-01,                  NaN
    1.0546875000E-01,   -1.5255913432E-01,   -2.8092256133E-03,    7.8542745754E-01,                  NaN
    1.0937500000E-01,   -1.6411677601E-01,   -3.2337471403E-03,    7.8542745754E-01,                  NaN
    1.1328125000E-01,   -1.7602746323E-01,   -3.7022671680E-03,    7.8542745754E-01,                  NaN
    1.1718750000E-01,   -1.8828970845E-01,   -4.2175156254E-03,    7.8542745754E-01,                  NaN
    1.2109375000E-01,   -2.0090030725E-01,   -4.7822374209E-03,    7.8542745754E-01,                  NaN
    1.2500000000E-01,   -2.1385219233E-01,   -5.3991215117E-03,    7.8542745754E-01,                  NaN
    1.2890625000E-01,   -2.2713363124E-01,   -6.0707460847E-03,    7.8542745754E-01,                  NaN
    1.3281250000E-01,   -2.4072867948E-01,   -6.7995460200E-03,    7.8542745754E-01,                  NaN
    1.3671875000E-01,   -2.5461883997E-01,   -7.5878119446E-03,    7.8542745754E-01,                  NaN
    1.4062500000E-01,   -2.6878523801E-01,   -8.4377181632E-03,    7.8542745754E-01,                  NaN
    1.4453125000E-01,   -2.8321003428E-01,   -9.3513563695E-03,    7.8542745754E-01,                  NaN
    1.4843750000E-01,   -2.9787590474E-01,   -1.0330737976E-02,    7.8542745754E-01,                  NaN
    1.5234375000E-01,   -3.1276298707E-01,   -1.1377723048E-02,    7.8542745754E-01,                  NaN
    1.5625000000E-01,   -3.2784332428E-01,   -1.2493837772E-02,    7.8542745754E-01,                  NaN
    1.6015625000E-01,   -3.4307365526E-01,   -1.3679967538E-02,    7.8542745754E-01,                  NaN
    1.6406250000E-01,   -3.5838859227E-01,   -1.4935971300E-02,    7.8542745754E-01,                  NaN
    1.6796875000E-01,   -3.7369722645E-01,   -1.6260337292E-02,    7.8542745754E-01,                  NaN
    1.7187500000E-01,   -3.8888594893E-01,   -1.7650040036E-02,    7.8542745754E-01,                  NaN
    1.7578125000E-01,   -4.0382829704E-01,   -1.9100719156E-02,    7.8542745754E-01,                  NaN
    1.7968750000E-01,   -4.1839971075E-01,   -2.0607183724E-02,    7.8542745754E-01,                  NaN
    1.8359375000E-01,   -4.3249276054E-01,   -2.2164105067E-02,    7.8542745754E-01,                  NaN
    1.8750000000E-01,   -4.4602795417E-01,   -2.3766668800E-02,    7.8542745754E-01,                  NaN
    1.9140625000E-01,   -4.5895692884E-01,   -2.5410964271E-02,    7.8542745754E-01,                  NaN
    1.9531250000E-01,   -4.7125791275E-01,   -2.7093999949E-02,    7.8542745754E-01,                  NaN
    1.9921875000E-01,   -4.8292637985E-01,   -2.8813398454E-02,    7.8542745754E-01,                  NaN
    2.0312500000E-01,   -4.9396540871E-01,   -3.0566965197E-02,    7.8542745754E-01,                  NaN
    2.0703125000E-01,   -5.0437966935E-01,   -3.2352367555E-02,    7.8542745754E-01,                  NaN
    2.1093750000E-01,   -5.1417457754E-01,   -3.4167083381E-02,    7.8542745754E-01,                  NaN
    2.1484375000E-01,   -5.2335928959E-01,   -3.6008620480E-02,    7.8542745754E-01,                  NaN
    2.1875000000E-01,   -5.3195036656E-01,   -3.7874858459E-02,    7.8542745754E-01,                  NaN
    2.2265625000E-01,   -5.3997296327E-01,   -3.9764300195E-02,    7.8542745754E-01,                  NaN
    2.2656250000E-01,   -5.4745805724E-01,   -4.1676069941E-02,    7.8542745754E-01,                  NaN
    2.3046875000E-01,   -5.5443646574E-01,   -4.3609623643E-02,    7.8542745754E-01,                  NaN
    2.3437500000E-01,   -5.6093201170E-01,   -4.5564272871E-02,    7.8542745754E-01,                  NaN
    2.3828125000E-01,   -5.6695650846E-01,   -4.7538701366E-02,    7.8542745754E-01,                  NaN
    2.4218750000E-01,   -5.7250831608E-01,   -4.9530645509E-02,    7.8542745754E-01,                  NaN
    2.4609375000E-01,   -5.7757470817E-01,   -5.1536834210E-02,    7.8542745754E-01,                  NaN
    2.5000000000E-01,   -5.8213693494E-01,   -5.3553183431E-02,    7.8542745754E-01,                  NaN
    2.5390625000E-01,   -5.8617617732E-01,   -5.5575160088E-02,    7.8542745754E-01,                  NaN
    2.5781250000E-01,   -5.8967865933E-01,   -5.7598194504E-02,    7.8542745754E-01,                  NaN
    2.6171875000E-01,   -5.9263879902E-01,   -5.9618031550E-02,    7.8542745754E-01,                  NaN
    2.6562500000E-01,   -5.9506008244E-01,   -6.1630952672E-02,    7.8542745754E-01,                  NaN
    2.6953125000E-01,   -5.9695403729E-01,   -6.3633853102E-02,    7.8542745754E-01,                  NaN
    2.7343750000E-01,   -5.9833809024E-01,   -6.5624202370E-02,    7.8542745754E-01,                  NaN
    2.7734375000E-01,   -5.9923317001E-01,   -6.7599940246E-02,    7.8542745754E-01,                  NaN
    2.8125000000E-01,   -5.9966172533E-01,   -6.9559361014E-02,    7.8542745754E-01,                  NaN
