                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    1.0492680380E-06,    0.0000000000E+00,    7.8540028075E-01,                  NaN
    3.9062500000E-03,   -2.2176471852E-04,   -8.6876242782E-09,    7.8540028075E-01,                  NaN
    7.8125000000E-03,   -8.4607734146E-04,   -1.1733238506E-07,    7.8540028075E-01,                  NaN
    1.1718750000E-02,   -1.8695397287E-03,   -5.4846985583E-07,    7.8540028075E-01,                  NaN
    1.5625000000E-02,   -3.2977186393E-03,   -1.6582268441E-06,    7.8540028075E-01,                  NaN
    1.9531250000E-02,   -5.1309539008E-03,   -3.9247461813E-06,    7.8540028075E-01,                  NaN
    2.3437500000E-02,   -7.3722963900E-03,   -7.9508484325E-06,    7.8540028075E-01,                  NaN
    2.7343750000E-02,   -1.0025288186E-02,   -1.4462645206E-05,    7.8540028075E-01,                  NaN
    3.1250000000E-02,   -1.3093258053E-02,   -2.4308159321E-05,    7.8540028075E-01,                  NaN
    3.5156250000E-02,   -1.6578892940E-02,   -3.8455503297E-05,    7.8540028075E-01,                  NaN
    3.9062500000E-02,   -2.0484629268E-02,   -5.7992055038E-05,    7.8540028075E-01,                  NaN
    4.2968750000E-02,   -2.4813295497E-02,   -8.4124965077E-05,    7.8540028075E-01,                  NaN
    4.6875000000E-02,   -2.9567973466E-02,   -1.1818004838E-04,    7.8540028075E-01,                  NaN
    5.0781250000E-02,   -3.4751162522E-02,   -1.6159762460E-04,    7.8540028075E-01,                  NaN
    5.4687500000E-02,   -4.0364354497E-02,   -2.1592885039E-04,    7.8540028075E-01,                  NaN
    5.8593750000E-02,   -4.6408574613E-02,   -2.8283546749E-04,    7.8540028075E-01,                  NaN
    6.2500000000E-02,   -5.2885070066E-02,   -3.6408968858E-04,    7.8540028075E-01,                  NaN
    6.6406250000E-02,   -5.9795080318E-02,   -4.6156947104E-04,    7.8540028075E-01,                  NaN
    7.0312500000E-02,   -6.7138940066E-02,   -5.7725055311E-04,    7.8540028075E-01,                  NaN
    7.4218750000E-02,   -7.4915744314E-02,   -7.1320091473E-04,    7.8540028075E-01,                  NaN
