                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -6.7394978487E-12,    0.0000000000E+00,    7.7941084789E-01,                  NaN
    9.7656250000E-04,   -1.5971011283E-05,   -4.8196551822E-11,    7.7941084789E-01,                  NaN
    1.9531250000E-03,   -5.8110912407E-05,   -6.2204930252E-10,    7.7941084789E-01,                  NaN
    2.9296875000E-03,   -1.2547750373E-04,   -2.8079488054E-09,    7.7941084789E-01,                  NaN
    3.9062500000E-03,   -2.1837275743E-04,   -8.2931844598E-09,    7.7941084789E-01,                  NaN
    4.8828125000E-03,   -3.3639151870E-04,   -1.9281877646E-08,    7.7941084789E-01,                  NaN
    5.8593750000E-03,   -4.7944615701E-04,   -3.8505223079E-08,    7.7941084789E-01,                  NaN
    6.8359375000E-03,   -6.4749645762E-04,   -6.9207911119E-08,    7.7941084789E-01,                  NaN
    7.8125000000E-03,   -8.4052742215E-04,   -1.1514084539E-07,    7.7941084789E-01,                  NaN
    8.7890625000E-03,   -1.0585403968E-03,   -1.8055567084E-07,    7.7941084789E-01,                  NaN
    9.7656250000E-03,   -1.3015481532E-03,   -2.7020050580E-07,    7.7941084789E-01,                  NaN
    1.0742187500E-02,   -1.5695718648E-03,   -3.8931654697E-07,    7.7941084789E-01,                  NaN
    1.1718750000E-02,   -1.8626390686E-03,   -5.4363525660E-07,    7.7941084789E-01,                  NaN
    1.2695312500E-02,   -2.1807822147E-03,   -7.3937598034E-07,    7.7941084789E-01,                  NaN
    1.3671875000E-02,   -2.5240375958E-03,   -9.8324389632E-07,    7.7941084789E-01,                  NaN
    1.4648437500E-02,   -2.8924445372E-03,   -1.2824282195E-06,    7.7941084789E-01,                  NaN
    1.5625000000E-02,   -3.2860447699E-03,   -1.6446006031E-06,    7.7941084789E-01,                  NaN
    1.6601562500E-02,   -3.7048819352E-03,   -2.0779136923E-06,    7.7941084789E-01,                  NaN
    1.7578125000E-02,   -4.1490012126E-03,   -2.5909998078E-06,    7.7941084789E-01,                  NaN
    1.8554687500E-02,   -4.6184490566E-03,   -3.1929697453E-06,    7.7941084789E-01,                  NaN
