                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    5.1070259133E-15,    0.0000000000E+00,    7.8540027826E-01,                  NaN
    1.9531250000E-03,   -6.0566829941E-05,   -6.3412167250E-10,    7.8540027826E-01,                  NaN
    3.9062500000E-03,   -2.2242793645E-04,   -8.5346395278E-09,    7.8540027826E-01,                  NaN
    5.8593750000E-03,   -4.8381800326E-04,   -3.9059996652E-08,    7.8540027826E-01,                  NaN
    7.8125000000E-03,   -8.4588167734E-04,   -1.1638633201E-07,    7.8540027826E-01,                  NaN
    9.7656250000E-03,   -1.3082562753E-03,   -2.7270279567E-07,    7.8540027826E-01,                  NaN
    1.1718750000E-02,   -1.8709886199E-03,   -5.4815705462E-07,    7.8540027826E-01,                  NaN
    1.3671875000E-02,   -2.5343689279E-03,   -9.9086935242E-07,    7.8540027826E-01,                  NaN
    1.5625000000E-02,   -3.2987069779E-03,   -1.6568119089E-06,    7.8540027826E-01,                  NaN
    1.7578125000E-02,   -4.1643344495E-03,   -2.6097394087E-06,    7.8540027826E-01,                  NaN
    1.9531250000E-02,   -5.1316449480E-03,   -3.9211720195E-06,    7.8540027826E-01,                  NaN
    2.1484375000E-02,   -6.2010316530E-03,   -5.6703424544E-06,    7.8540027826E-01,                  NaN
    2.3437500000E-02,   -7.3728664174E-03,   -7.9441412143E-06,    7.8540027826E-01,                  NaN
    2.5390625000E-02,   -8.6475498365E-03,   -1.0837121171E-05,    7.8540027826E-01,                  NaN
    2.7343750000E-02,   -1.0025500328E-02,   -1.4451478451E-05,    7.8540027826E-01,                  NaN
    2.9296875000E-02,   -1.1507105742E-02,   -1.8896975604E-05,    7.8540027826E-01,                  NaN
    3.1250000000E-02,   -1.3092737072E-02,   -2.4290911758E-05,    7.8540027826E-01,                  NaN
    3.3203125000E-02,   -1.4782786353E-02,   -3.0758150156E-05,    7.8540027826E-01,                  NaN
    3.5156250000E-02,   -1.6577648934E-02,   -3.8431081434E-05,    7.8540027826E-01,                  NaN
    3.7109375000E-02,   -1.8477682488E-02,   -4.7449513047E-05,    7.8540027826E-01,                  NaN
    3.9062500000E-02,   -2.0483214574E-02,   -5.7960620120E-05,    7.8540027826E-01,                  NaN
    4.1015625000E-02,   -2.2594581559E-02,   -7.0118988705E-05,    7.8540027826E-01,                  NaN
    4.2968750000E-02,   -2.4812130536E-02,   -8.4086605886E-05,    7.8540027826E-01,                  NaN
    4.4921875000E-02,   -2.7136179086E-02,   -1.0003271522E-04,    7.8540027826E-01,                  NaN
    4.6875000000E-02,   -2.9566993337E-02,   -1.1813366770E-04,    7.8540027826E-01,                  NaN
    4.8828125000E-02,   -3.2104814576E-02,   -1.3857291567E-04,    7.8540027826E-01,                  NaN
    5.0781250000E-02,   -3.4749893354E-02,   -1.6154108050E-04,    7.8540027826E-01,                  NaN
    5.2734375000E-02,   -3.7502481546E-02,   -1.8723589338E-04,    7.8540027826E-01,                  NaN
    5.4687500000E-02,   -4.0362791166E-02,   -2.1586195863E-04,    7.8540027826E-01,                  NaN
    5.6640625000E-02,   -4.3330970921E-02,   -2.4763052050E-04,    7.8540027826E-01,                  NaN
    5.8593750000E-02,   -4.6407128132E-02,   -2.8275942387E-04,    7.8540027826E-01,                  NaN
    6.0546875000E-02,   -4.9591371765E-02,   -3.2147324117E-04,    7.8540027826E-01,                  NaN
    6.2500000000E-02,   -5.2883832911E-02,   -3.6400335306E-04,    7.8540027826E-01,                  NaN
