                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    5.0713292516E-05,    0.0000000000E+00,    7.8053656074E-01,                  NaN
    3.9062500000E-03,   -2.7241376473E-04,    4.2306956597E-08,    7.8053656074E-01,                  NaN
    7.8125000000E-03,   -9.1953503342E-04,    7.5973208343E-08,    7.8053656074E-01,                  NaN
    1.1718750000E-02,   -1.9604999480E-03,   -1.5681617259E-07,    7.8053656074E-01,                  NaN
    1.5625000000E-02,   -3.3060771457E-03,   -9.9891170268E-07,    7.8053656074E-01,                  NaN
    1.9531250000E-02,   -4.9383479761E-03,   -2.8199195949E-06,    7.8053656074E-01,                  NaN
    2.3437500000E-02,   -7.1869180885E-03,   -6.8710041685E-06,    7.8053656074E-01,                  NaN
    2.7343750000E-02,   -1.0317067570E-02,   -1.4398157793E-05,    7.8053656074E-01,                  NaN
    3.1250000000E-02,   -1.4017434033E-02,   -2.4517901126E-05,    7.8053656074E-01,                  NaN
    3.5156250000E-02,   -1.7750883284E-02,   -3.5878900806E-05,    7.8053656074E-01,                  NaN
    3.9062500000E-02,   -2.1246407532E-02,   -4.9881458324E-05,    7.8053656074E-01,                  NaN
    4.2968750000E-02,   -2.4570847070E-02,   -6.9924536619E-05,    7.8053656074E-01,                  NaN
    4.6875000000E-02,   -2.8075809316E-02,   -9.8655643416E-05,    7.8053656074E-01,                  NaN
    5.0781250000E-02,   -3.2318050060E-02,   -1.3796209946E-04,    7.8053656074E-01,                  NaN
    5.4687500000E-02,   -3.7798001550E-02,   -1.9066463681E-04,    7.8053656074E-01,                  NaN
    5.8593750000E-02,   -4.4650476661E-02,   -2.6026304448E-04,    7.8053656074E-01,                  NaN
    6.2500000000E-02,   -5.2576236144E-02,   -3.4887190579E-04,    7.8053656074E-01,                  NaN
    6.6406250000E-02,   -6.1043913415E-02,   -4.5610601962E-04,    7.8053656074E-01,                  NaN
    7.0312500000E-02,   -6.9555709363E-02,   -5.7996510410E-04,    7.8053656074E-01,                  NaN
    7.4218750000E-02,   -7.7812405486E-02,   -7.1859399232E-04,    7.8053656074E-01,                  NaN
    7.8125000000E-02,   -8.5754591327E-02,   -8.7169305529E-04,    7.8053656074E-01,                  NaN
    8.2031250000E-02,   -9.3520643237E-02,   -1.0411480841E-03,    7.8053656074E-01,                  NaN
    8.5937500000E-02,   -1.0136326864E-01,   -1.2309058928E-03,    7.8053656074E-01,                  NaN
    8.9843750000E-02,   -1.0955988811E-01,   -1.4463158367E-03,    7.8053656074E-01,                  NaN
    9.3750000000E-02,   -1.1834262212E-01,   -1.6932557496E-03,    7.8053656074E-01,                  NaN
    9.7656250000E-02,   -1.2785909898E-01,   -1.9773078555E-03,    7.8053656074E-01,                  NaN
    1.0156250000E-01,   -1.3816477933E-01,   -2.3031632412E-03,    7.8053656074E-01,                  NaN
    1.0546875000E-01,   -1.4924066965E-01,   -2.6743995243E-03,    7.8053656074E-01,                  NaN
    1.0937500000E-01,   -1.6102228334E-01,   -3.0936494915E-03,    7.8053656074E-01,                  NaN
    1.1328125000E-01,   -1.7342241841E-01,   -3.5629273949E-03,    7.8053656074E-01,                  NaN
    1.1718750000E-01,   -1.8633895683E-01,   -4.0837658171E-03,    7.8053656074E-01,                  NaN
    1.2109375000E-01,   -1.9965354014E-01,   -4.6570328465E-03,    7.8053656074E-01,                  NaN
    1.2500000000E-01,   -2.1323516743E-01,   -5.2826837600E-03,    7.8053656074E-01,                  NaN
    1.2890625000E-01,   -2.2695907697E-01,   -5.9599073248E-03,    7.8053656074E-01,                  NaN
    1.3281250000E-01,   -2.4073911989E-01,   -6.6879455159E-03,    7.8053656074E-01,                  NaN
    1.3671875000E-01,   -2.5455855687E-01,   -7.4673726860E-03,    7.8053656074E-01,                  NaN
    1.4062500000E-01,   -2.6847839971E-01,   -8.3011390797E-03,    7.8053656074E-01,                  NaN
    1.4453125000E-01,   -2.8261036174E-01,   -9.1945992444E-03,    7.8053656074E-01,                  NaN
    1.4843750000E-01,   -2.9706087353E-01,   -1.0154215915E-02,    7.8053656074E-01,                  NaN
    1.5234375000E-01,   -3.1187123376E-01,   -1.1185399077E-02,    7.8053656074E-01,                  NaN
    1.5625000000E-01,   -3.2698331182E-01,   -1.2290490121E-02,    7.8053656074E-01,                  NaN
    1.6015625000E-01,   -3.4224691456E-01,   -1.3467855733E-02,    7.8053656074E-01,                  NaN
    1.6406250000E-01,   -3.5746324101E-01,   -1.4712468498E-02,    7.8053656074E-01,                  NaN
    1.6796875000E-01,   -3.7244251651E-01,   -1.6017622087E-02,    7.8053656074E-01,                  NaN
    1.7187500000E-01,   -3.8705089868E-01,   -1.7376976267E-02,    7.8053656074E-01,                  NaN
    1.7578125000E-01,   -4.0123063388E-01,   -1.8786119839E-02,    7.8053656074E-01,                  NaN
    1.7968750000E-01,   -4.1499099546E-01,   -2.0243171813E-02,    7.8053656074E-01,                  NaN
    1.8359375000E-01,   -4.2837862060E-01,   -2.1748379140E-02,    7.8053656074E-01,                  NaN
    1.8750000000E-01,   -4.4144088654E-01,   -2.3303011600E-02,    7.8053656074E-01,                  NaN
    1.9140625000E-01,   -4.5419503439E-01,   -2.4908007929E-02,    7.8053656074E-01,                  NaN
    1.9531250000E-01,   -4.6661110483E-01,   -2.6562802446E-02,    7.8053656074E-01,                  NaN
    1.9921875000E-01,   -4.7861109918E-01,   -2.8264628125E-02,    7.8053656074E-01,                  NaN
