                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    4.4408920985E-15,    0.0000000000E+00,    7.8539829875E-01,                  NaN
    9.7656250000E-04,   -1.6042886508E-05,   -4.8691276509E-11,    7.8539829875E-01,                  NaN
    1.9531250000E-03,   -5.8355312476E-05,   -6.2805430315E-10,    7.8539829875E-01,                  NaN
    2.9296875000E-03,   -1.2598570701E-04,   -2.8341039738E-09,    7.8539829875E-01,                  NaN
    3.9062500000E-03,   -2.1923454065E-04,   -8.3685654582E-09,    7.8539829875E-01,                  NaN
    4.8828125000E-03,   -3.3769441519E-04,   -1.9453829495E-08,    7.8539829875E-01,                  NaN
    5.8593750000E-03,   -4.8127596160E-04,   -3.8843242148E-08,    7.8539829875E-01,                  NaN
    6.8359375000E-03,   -6.4993804269E-04,   -6.9807372795E-08,    7.8539829875E-01,                  NaN
    7.8125000000E-03,   -8.4366494829E-04,   -1.1612663921E-07,    7.8539829875E-01,                  NaN
    8.7890625000E-03,   -1.0624574690E-03,   -1.8208578195E-07,    7.8539829875E-01,                  NaN
    9.7656250000E-03,   -1.3063279643E-03,   -2.7246957069E-07,    7.8539829875E-01,                  NaN
    1.0742187500E-02,   -1.5752973110E-03,   -3.9255940441E-07,    7.8539829875E-01,                  NaN
    1.1718750000E-02,   -1.8693928466E-03,   -5.4813051358E-07,    7.8539829875E-01,                  NaN
    1.2695312500E-02,   -2.1886469087E-03,   -7.4544961138E-07,    7.8539829875E-01,                  NaN
    1.3671875000E-02,   -2.5330957606E-03,   -9.9127289279E-07,    7.8539829875E-01,                  NaN
    1.4648437500E-02,   -2.9027787839E-03,   -1.2928443056E-06,    7.8539829875E-01,                  NaN
    1.5625000000E-02,   -3.2977378595E-03,   -1.6578940354E-06,    7.8539829875E-01,                  NaN
    1.6601562500E-02,   -3.7180168733E-03,   -2.0946371571E-06,    7.8539829875E-01,                  NaN
    1.7578125000E-02,   -4.1636613198E-03,   -2.6117724187E-06,    7.8539829875E-01,                  NaN
    1.8554687500E-02,   -4.6347179796E-03,   -3.2184811300E-06,    7.8539829875E-01,                  NaN
    1.9531250000E-02,   -5.1312346498E-03,   -3.9244261313E-06,    7.8539829875E-01,                  NaN
    2.0507812500E-02,   -5.6532599166E-03,   -4.7397508246E-06,    7.8539829875E-01,                  NaN
    2.1484375000E-02,   -6.2008429625E-03,   -5.6750782502E-06,    7.8539829875E-01,                  NaN
    2.2460937500E-02,   -6.7740333999E-03,   -6.7415101963E-06,    7.8539829875E-01,                  NaN
