                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -1.4586977667E-03,    0.0000000000E+00,    7.8653765150E-01,                  NaN
    3.9062500000E-03,    1.1747593436E-03,    8.4032332369E-09,    7.8653765150E-01,                  NaN
    7.8125000000E-03,   -9.1045583667E-04,   -1.5575201330E-07,    7.8653765150E-01,                  NaN
    1.1718750000E-02,   -3.0289215256E-03,   -8.2591042678E-07,    7.8653765150E-01,                  NaN
    1.5625000000E-02,   -3.9033826828E-03,   -2.0374453815E-06,    7.8653765150E-01,                  NaN
    1.9531250000E-02,   -3.7361695247E-03,   -3.6356646208E-06,    7.8653765150E-01,                  NaN
    2.3437500000E-02,   -2.8767115695E-03,   -5.5410064378E-06,    7.8653765150E-01,                  NaN
    2.7343750000E-02,   -3.9376830617E-03,   -9.9515152326E-06,    7.8653765150E-01,                  NaN
    3.1250000000E-02,   -8.8592040262E-03,   -2.1016803106E-05,    7.8653765150E-01,                  NaN
    3.5156250000E-02,   -1.6586210063E-02,   -4.1225073118E-05,    7.8653765150E-01,                  NaN
    3.9062500000E-02,   -2.4722836769E-02,   -6.9859544266E-05,    7.8653765150E-01,                  NaN
    4.2968750000E-02,   -3.1552801719E-02,   -1.0444517565E-04,    7.8653765150E-01,                  NaN
    4.6875000000E-02,   -3.6565700728E-02,   -1.4275529043E-04,    7.8653765150E-01,                  NaN
    5.0781250000E-02,   -4.0197435092E-02,   -1.8432661793E-04,    7.8653765150E-01,                  NaN
    5.4687500000E-02,   -4.3313488287E-02,   -2.3095512551E-04,    7.8653765150E-01,                  NaN
    5.8593750000E-02,   -4.6705416925E-02,   -2.8603056193E-04,    7.8653765150E-01,                  NaN
    6.2500000000E-02,   -5.0871768414E-02,   -3.5358075622E-04,    7.8653765150E-01,                  NaN
    6.6406250000E-02,   -5.6058883135E-02,   -4.3774014044E-04,    7.8653765150E-01,                  NaN
    7.0312500000E-02,   -6.2360596420E-02,   -5.4253995854E-04,    7.8653765150E-01,                  NaN
    7.4218750000E-02,   -6.9776179655E-02,   -6.7173639733E-04,    7.8653765150E-01,                  NaN
    7.8125000000E-02,   -7.8231504019E-02,   -8.2859294420E-04,    7.8653765150E-01,                  NaN
    8.2031250000E-02,   -8.7589862823E-02,   -1.0156672099E-03,    7.8653765150E-01,                  NaN
    8.5937500000E-02,   -9.7673106094E-02,   -1.2347358264E-03,    7.8653765150E-01,                  NaN
    8.9843750000E-02,   -1.0829763273E-01,   -1.4869653653E-03,    7.8653765150E-01,                  NaN
    9.3750000000E-02,   -1.1931103160E-01,   -1.7732722438E-03,    7.8653765150E-01,                  NaN
    9.7656250000E-02,   -1.3061183325E-01,   -2.0946780163E-03,    7.8653765150E-01,                  NaN
    1.0156250000E-01,   -1.4214641206E-01,   -2.4524815773E-03,    7.8653765150E-01,                  NaN
    1.0546875000E-01,   -1.5389013165E-01,   -2.8482002732E-03,    7.8653765150E-01,                  NaN
    1.0937500000E-01,   -1.6582629733E-01,   -3.2833822649E-03,    7.8653765150E-01,                  NaN
    1.1328125000E-01,   -1.7793496897E-01,   -3.7594757602E-03,    7.8653765150E-01,                  NaN
    1.1718750000E-01,   -1.9019623308E-01,   -4.2779080504E-03,    7.8653765150E-01,                  NaN
    1.2109375000E-01,   -2.0260376781E-01,   -4.8403993102E-03,    7.8653765150E-01,                  NaN
    1.2500000000E-01,   -2.1517925400E-01,   -5.4493906506E-03,    7.8653765150E-01,                  NaN
    1.2890625000E-01,   -2.2797840723E-01,   -6.1083826257E-03,    7.8653765150E-01,                  NaN
    1.3281250000E-01,   -2.4108391278E-01,   -6.8219954060E-03,    7.8653765150E-01,                  NaN
    1.3671875000E-01,   -2.5458642911E-01,   -7.5956583748E-03,    7.8653765150E-01,                  NaN
    1.4062500000E-01,   -2.6855937039E-01,   -8.4349657170E-03,    7.8653765150E-01,                  NaN
    1.4453125000E-01,   -2.8303500967E-01,   -9.3448446488E-03,    7.8653765150E-01,                  NaN
    1.4843750000E-01,   -2.9798860912E-01,   -1.0328741948E-02,    7.8653765150E-01,                  NaN
    1.5234375000E-01,   -3.1333461625E-01,   -1.1388031644E-02,    7.8653765150E-01,                  NaN
    1.5625000000E-01,   -3.2893549433E-01,   -1.2521787423E-02,    7.8653765150E-01,                  NaN
    1.6015625000E-01,   -3.4462046383E-01,   -1.3726965683E-02,    7.8653765150E-01,                  NaN
    1.6406250000E-01,   -3.6020918921E-01,   -1.4998938850E-02,    7.8653765150E-01,                  NaN
    1.6796875000E-01,   -3.7553482379E-01,   -1.6332237716E-02,    7.8653765150E-01,                  NaN
    1.7187500000E-01,   -3.9046185784E-01,   -1.7721331052E-02,    7.8653765150E-01,                  NaN
