                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    8.8817841970E-16,    0.0000000000E+00,    7.8653752187E-01,                  NaN
    1.9531250000E-03,   -4.8173653066E-05,    1.9752541759E-08,    7.8653752187E-01,                  NaN
    3.9062500000E-03,   -2.2626384510E-04,    7.2424648018E-08,    7.8653752187E-01,                  NaN
    5.8593750000E-03,   -5.0550066293E-04,    1.4042318954E-07,    7.8653752187E-01,                  NaN
    7.8125000000E-03,   -8.6228488465E-04,    1.9931970470E-07,    7.8653752187E-01,                  NaN
    9.7656250000E-03,   -1.3135342034E-03,    2.1542504339E-07,    7.8653752187E-01,                  NaN
    1.1718750000E-02,   -1.8823314981E-03,    1.4300694655E-07,    7.8653752187E-01,                  NaN
    1.3671875000E-02,   -2.5675560779E-03,   -7.0963399901E-08,    7.8653752187E-01,                  NaN
    1.5625000000E-02,   -3.3533248422E-03,   -4.8203824434E-07,    7.8653752187E-01,                  NaN
    1.7578125000E-02,   -4.2310302494E-03,   -1.1512181731E-06,    7.8653752187E-01,                  NaN
    1.9531250000E-02,   -5.2041219076E-03,   -2.1501318134E-06,    7.8653752187E-01,                  NaN
    2.1484375000E-02,   -6.2784666864E-03,   -3.5606350321E-06,    7.8653752187E-01,                  NaN
    2.3437500000E-02,   -7.4554852332E-03,   -5.4708288843E-06,    7.8653752187E-01,                  NaN
    2.5390625000E-02,   -8.7339089911E-03,   -7.9740564909E-06,    7.8653752187E-01,                  NaN
    2.7343750000E-02,   -1.0113758604E-02,   -1.1171559490E-05,    7.8653752187E-01,                  NaN
    2.9296875000E-02,   -1.1596845548E-02,   -1.5174177943E-05,    7.8653752187E-01,                  NaN
    3.1250000000E-02,   -1.3184731769E-02,   -2.0100844670E-05,    7.8653752187E-01,                  NaN
    3.3203125000E-02,   -1.4877566027E-02,   -2.6076398270E-05,    7.8653752187E-01,                  NaN
    3.5156250000E-02,   -1.6674783741E-02,   -3.3231529953E-05,    7.8653752187E-01,                  NaN
    3.7109375000E-02,   -1.8576211391E-02,   -4.1704366950E-05,    7.8653752187E-01,                  NaN
    3.9062500000E-02,   -2.0582303753E-02,   -5.1641419851E-05,    7.8653752187E-01,                  NaN
    4.1015625000E-02,   -2.2693689089E-02,   -6.3197075032E-05,    7.8653752187E-01,                  NaN
    4.2968750000E-02,   -2.4910812150E-02,   -7.6532747408E-05,    7.8653752187E-01,                  NaN
    4.4921875000E-02,   -2.7233974812E-02,   -9.1816767074E-05,    7.8653752187E-01,                  NaN
    4.6875000000E-02,   -2.9663498979E-02,   -1.0922475900E-04,    7.8653752187E-01,                  NaN
    4.8828125000E-02,   -3.2199730749E-02,   -1.2893969399E-04,    7.8653752187E-01,                  NaN
    5.0781250000E-02,   -3.4842920126E-02,   -1.5115142082E-04,    7.8653752187E-01,                  NaN
    5.2734375000E-02,   -3.7593157902E-02,   -1.7605619860E-04,    7.8653752187E-01,                  NaN
    5.4687500000E-02,   -4.0450436487E-02,   -2.0385666253E-04,    7.8653752187E-01,                  NaN
    5.6640625000E-02,   -4.3414757346E-02,   -2.3476212080E-04,    7.8653752187E-01,                  NaN
    5.8593750000E-02,   -4.6486199955E-02,   -2.6898884533E-04,    7.8653752187E-01,                  NaN
    6.0546875000E-02,   -4.9664943219E-02,   -3.0676022503E-04,    7.8653752187E-01,                  NaN
    6.2500000000E-02,   -5.2951272318E-02,   -3.4830688246E-04,    7.8653752187E-01,                  NaN
    6.4453125000E-02,   -5.6345584867E-02,   -3.9386682733E-04,    7.8653752187E-01,                  NaN
    6.6406250000E-02,   -5.9848381638E-02,   -4.4368555740E-04,    7.8653752187E-01,                  NaN
    6.8359375000E-02,   -6.3460227155E-02,   -4.9801596028E-04,    7.8653752187E-01,                  NaN
    7.0312500000E-02,   -6.7181684432E-02,   -5.5711795810E-04,    7.8653752187E-01,                  NaN
    7.2265625000E-02,   -7.1013240121E-02,   -6.2125794234E-04,    7.8653752187E-01,                  NaN
    7.4218750000E-02,   -7.4955233732E-02,   -6.9070807307E-04,    7.8653752187E-01,                  NaN
    7.6171875000E-02,   -7.9007797050E-02,   -7.6574548886E-04,    7.8653752187E-01,                  NaN
    7.8125000000E-02,   -8.3170806367E-02,   -8.4665145800E-04,    7.8653752187E-01,                  NaN
    8.0078125000E-02,   -8.7443850871E-02,   -9.3371051909E-04,    7.8653752187E-01,                  NaN
    8.2031250000E-02,   -9.1826221056E-02,   -1.0272096842E-03,    7.8653752187E-01,                  NaN
    8.3984375000E-02,   -9.6316918939E-02,   -1.1274377771E-03,    7.8653752187E-01,                  NaN
    8.5937500000E-02,   -1.0091468844E-01,   -1.2346849538E-03,    7.8653752187E-01,                  NaN
