                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -2.9331996452E-02,    0.0000000000E+00,    7.8653757311E-01,                  NaN
    1.5625000000E-02,    1.8547405014E-02,    3.5785428540E-06,    7.8653757311E-01,                  NaN
    3.1250000000E-02,    2.6201954963E-02,    8.5415757292E-06,    7.8653757311E-01,                  NaN
    4.6875000000E-02,   -1.9540577173E-02,   -1.3751288600E-04,    7.8653757311E-01,                  NaN
    6.2500000000E-02,   -9.9598171949E-02,   -6.7763208947E-04,    7.8653757311E-01,                  NaN
    7.8125000000E-02,   -1.4702499484E-01,   -1.4786472686E-03,    7.8653757311E-01,                  NaN
    9.3750000000E-02,   -1.6331146009E-01,   -2.3694594962E-03,    7.8653757311E-01,                  NaN
    1.0937500000E-01,   -1.7994571598E-01,   -3.5281877269E-03,    7.8653757311E-01,                  NaN
    1.2500000000E-01,   -2.1454730059E-01,   -5.3710118925E-03,    7.8653757311E-01,                  NaN
    1.4062500000E-01,   -2.6955015661E-01,   -8.3521936100E-03,    7.8653757311E-01,                  NaN
    1.5625000000E-01,   -3.3610634849E-01,   -1.2687480880E-02,    7.8653757311E-01,                  NaN
    1.7187500000E-01,   -3.9932234964E-01,   -1.8139728654E-02,    7.8653757311E-01,                  NaN
    1.8750000000E-01,   -4.4762899502E-01,   -2.4174356048E-02,    7.8653757311E-01,                  NaN
    2.0312500000E-01,   -4.7959949870E-01,   -3.0415385981E-02,    7.8653757311E-01,                  NaN
    2.1875000000E-01,   -5.0233376208E-01,   -3.6939207387E-02,    7.8653757311E-01,                  NaN
    2.3437500000E-01,   -5.2374508365E-01,   -4.4088733575E-02,    7.8653757311E-01,                  NaN
    2.5000000000E-01,   -5.4616861083E-01,   -5.2012093988E-02,    7.8653757311E-01,                  NaN
    2.6562500000E-01,   -5.6602293710E-01,   -6.0403958040E-02,    7.8653757311E-01,                  NaN
    2.8125000000E-01,   -5.7823981174E-01,   -6.8693166484E-02,    7.8653757311E-01,                  NaN
    2.9687500000E-01,   -5.8093791090E-01,   -7.6493084134E-02,    7.8653757311E-01,                  NaN
    3.1250000000E-01,   -5.7691751970E-01,   -8.3929904609E-02,    7.8653757311E-01,                  NaN
    3.2812500000E-01,   -5.7170943453E-01,   -9.1606272318E-02,    7.8653757311E-01,                  NaN
    3.4375000000E-01,   -5.7031105885E-01,   -1.0026255061E-01,    7.8653757311E-01,                  NaN
    3.5937500000E-01,   -5.7505699783E-01,   -1.1040965338E-01,    7.8653757311E-01,                  NaN
    3.7500000000E-01,   -5.8567972386E-01,   -1.2218630036E-01,    7.8653757311E-01,                  NaN
    3.9062500000E-01,   -6.0086798092E-01,   -1.3548976534E-01,    7.8653757311E-01,                  NaN
    4.0625000000E-01,   -6.1979573592E-01,   -1.5021902808E-01,    7.8653757311E-01,                  NaN
    4.2187500000E-01,   -6.4253100388E-01,   -1.6641300481E-01,    7.8653757311E-01,                  NaN
    4.3750000000E-01,   -6.6933704883E-01,   -1.8418744147E-01,    7.8653757311E-01,                  NaN
    4.5312500000E-01,   -6.9969824843E-01,   -2.0355110328E-01,    7.8653757311E-01,                  NaN
    4.6875000000E-01,   -7.3191198390E-01,   -2.2426741715E-01,    7.8653757311E-01,                  NaN
    4.8437500000E-01,   -7.6348140190E-01,   -2.4586794297E-01,    7.8653757311E-01,                  NaN
    5.0000000000E-01,   -7.9191911396E-01,   -2.6778899762E-01,    7.8653757311E-01,                  NaN
    5.1562500000E-01,   -8.1537110105E-01,   -2.8950994454E-01,    7.8653757311E-01,                  NaN
    5.3125000000E-01,   -8.3274476156E-01,   -3.1059224485E-01,    7.8653757311E-01,                  NaN
    5.4687500000E-01,   -8.4346511632E-01,   -3.3062206855E-01,    7.8653757311E-01,                  NaN
    5.6250000000E-01,   -8.4720837416E-01,   -3.4914542343E-01,    7.8653757311E-01,                  NaN
    5.7812500000E-01,   -8.4385926730E-01,   -3.6568552816E-01,    7.8653757311E-01,                  NaN
    5.9375000000E-01,   -8.3367755341E-01,   -3.7985404368E-01,    7.8653757311E-01,                  NaN
    6.0937500000E-01,   -8.1742054265E-01,   -3.9149304875E-01,    7.8653757311E-01,                  NaN
    6.2500000000E-01,   -7.9630436546E-01,   -4.0077488965E-01,    7.8653757311E-01,                  NaN
    6.4062500000E-01,   -7.7182570106E-01,   -4.0821296740E-01,    7.8653757311E-01,                  NaN
    6.5625000000E-01,   -7.4538794513E-01,   -4.1455338643E-01,    7.8653757311E-01,                  NaN
    6.7187500000E-01,   -7.1799173423E-01,   -4.2052119951E-01,    7.8653757311E-01,                  NaN
    6.8750000000E-01,   -6.9045252205E-01,   -4.2664885088E-01,    7.8653757311E-01,                  NaN
    7.0312500000E-01,   -6.6415536309E-01,   -4.3340111647E-01,    7.8653757311E-01,                  NaN
    7.1875000000E-01,   -6.4179221197E-01,   -4.4149124440E-01,    7.8653757311E-01,                  NaN
    7.3437500000E-01,   -6.2749556392E-01,   -4.5211377596E-01,    7.8653757311E-01,                  NaN
    7.5000000000E-01,   -6.2616221941E-01,   -4.6691059887E-01,    7.8653757311E-01,                  NaN
    7.6562500000E-01,   -6.4197458913E-01,   -4.8761110605E-01,    7.8653757311E-01,                  NaN
    7.8125000000E-01,   -6.7641859269E-01,   -5.1536265429E-01,    7.8653757311E-01,                  NaN
