                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -4.7950682731E-06,    0.0000000000E+00,    7.8540028040E-01,                  NaN
    3.9062500000E-03,   -2.2442482057E-04,   -9.0620420704E-09,    7.8540028040E-01,                  NaN
    7.8125000000E-03,   -8.4874368048E-04,   -1.1889761316E-07,    7.8540028040E-01,                  NaN
    1.1718750000E-02,   -1.8711308594E-03,   -5.5110473515E-07,    7.8540028040E-01,                  NaN
    1.5625000000E-02,   -3.2966957969E-03,   -1.6609293333E-06,    7.8540028040E-01,                  NaN
    1.9531250000E-02,   -5.1230079059E-03,   -3.9239087870E-06,    7.8540028040E-01,                  NaN
    2.3437500000E-02,   -7.3539280956E-03,   -7.9395111644E-06,    7.8540028040E-01,                  NaN
    2.7343750000E-02,   -9.9972401246E-03,   -1.4434629275E-05,    7.8540028040E-01,                  NaN
    3.1250000000E-02,   -1.3060319604E-02,   -2.4264286232E-05,    7.8540028040E-01,                  NaN
    3.5156250000E-02,   -1.6550053396E-02,   -3.8410584451E-05,    7.8540028040E-01,                  NaN
    3.9062500000E-02,   -2.0469557709E-02,   -5.7969267436E-05,    7.8540028040E-01,                  NaN
    4.2968750000E-02,   -2.4812699299E-02,   -8.4128141091E-05,    7.8540028040E-01,                  NaN
    4.6875000000E-02,   -2.9572255845E-02,   -1.1818449182E-04,    7.8540028040E-01,                  NaN
    5.0781250000E-02,   -3.4752265461E-02,   -1.6158793800E-04,    7.8540028040E-01,                  NaN
    5.4687500000E-02,   -4.0363411305E-02,   -2.1592311326E-04,    7.8540028040E-01,                  NaN
    5.8593750000E-02,   -4.6410680747E-02,   -2.8285263375E-04,    7.8540028040E-01,                  NaN
    6.2500000000E-02,   -5.2891555907E-02,   -3.6411896838E-04,    7.8540028040E-01,                  NaN
    6.6406250000E-02,   -5.9801975850E-02,   -4.6158648430E-04,    7.8540028040E-01,                  NaN
    7.0312500000E-02,   -6.7141180295E-02,   -5.7724318453E-04,    7.8540028040E-01,                  NaN
    7.4218750000E-02,   -7.4912723626E-02,   -7.1317230469E-04,    7.8540028040E-01,                  NaN
    7.8125000000E-02,   -8.3120304902E-02,   -8.7153766487E-04,    7.8540028040E-01,                  NaN
    8.2031250000E-02,   -9.1761789123E-02,   -1.0545792278E-03,    7.8540028040E-01,                  NaN
    8.5937500000E-02,   -1.0082950836E-01,   -1.2646123740E-03,    7.8540028040E-01,                  NaN
    8.9843750000E-02,   -1.1031702812E-01,   -1.5040361112E-03,    7.8540028040E-01,                  NaN
    9.3750000000E-02,   -1.2022300415E-01,   -1.7753292908E-03,    7.8540028040E-01,                  NaN
    9.7656250000E-02,   -1.3054738789E-01,   -2.0810160406E-03,    7.8540028040E-01,                  NaN
    1.0156250000E-01,   -1.4128580233E-01,   -2.4236297312E-03,    7.8540028040E-01,                  NaN
    1.0546875000E-01,   -1.5242872164E-01,   -2.8057139350E-03,    7.8540028040E-01,                  NaN
    1.0937500000E-01,   -1.6396475132E-01,   -3.2298474378E-03,    7.8540028040E-01,                  NaN
    1.1328125000E-01,   -1.7588325802E-01,   -3.6986477739E-03,    7.8540028040E-01,                  NaN
    1.1718750000E-01,   -1.8817411823E-01,   -4.2147368242E-03,    7.8540028040E-01,                  NaN
    1.2109375000E-01,   -2.0082599396E-01,   -4.7806943920E-03,    7.8540028040E-01,                  NaN
    1.2500000000E-01,   -2.1382514723E-01,   -5.3990289034E-03,    7.8540028040E-01,                  NaN
    1.2890625000E-01,   -2.2715532535E-01,   -6.0721676773E-03,    7.8540028040E-01,                  NaN
    1.3281250000E-01,   -2.4079814655E-01,   -6.8024509431E-03,    7.8540028040E-01,                  NaN
    1.3671875000E-01,   -2.5473338947E-01,   -7.5921171035E-03,    7.8540028040E-01,                  NaN
    1.4062500000E-01,   -2.6893892574E-01,   -8.4432761259E-03,    7.8540028040E-01,                  NaN
    1.4453125000E-01,   -2.8339023552E-01,   -9.3578707629E-03,    7.8540028040E-01,                  NaN
    1.4843750000E-01,   -2.9805965062E-01,   -1.0337626854E-02,    7.8540028040E-01,                  NaN
    1.5234375000E-01,   -3.1291573905E-01,   -1.1384000932E-02,    7.8540028040E-01,                  NaN
    1.5625000000E-01,   -3.2792315872E-01,   -1.2498135597E-02,    7.8540028040E-01,                  NaN
    1.6015625000E-01,   -3.4304253100E-01,   -1.3680813065E-02,    7.8540028040E-01,                  NaN
