                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    5.0713292516E-05,    0.0000000000E+00,    7.8053656074E-01,                  NaN
    7.8125000000E-03,   -9.2158320269E-04,    6.9515881443E-08,    7.8053656074E-01,                  NaN
    1.5625000000E-02,   -3.2997157864E-03,   -1.0132135757E-06,    7.8053656074E-01,                  NaN
    2.3437500000E-02,   -7.3894024863E-03,   -6.9443390490E-06,    7.8053656074E-01,                  NaN
    3.1250000000E-02,   -1.3577064934E-02,   -2.3060286571E-05,    7.8053656074E-01,                  NaN
    3.9062500000E-02,   -2.0990677880E-02,   -5.2321759448E-05,    7.8053656074E-01,                  NaN
    4.6875000000E-02,   -2.8864335901E-02,   -1.0095435791E-04,    7.8053656074E-01,                  NaN
    5.4687500000E-02,   -3.8536594515E-02,   -1.8992742759E-04,    7.8053656074E-01,                  NaN
    6.2500000000E-02,   -5.1828924529E-02,   -3.4378590109E-04,    7.8053656074E-01,                  NaN
    7.0312500000E-02,   -6.8308443222E-02,   -5.7240227366E-04,    7.8053656074E-01,                  NaN
    7.8125000000E-02,   -8.5646844121E-02,   -8.7239550546E-04,    7.8053656074E-01,                  NaN
    8.5937500000E-02,   -1.0234915215E-01,   -1.2434289801E-03,    7.8053656074E-01,                  NaN
    9.3750000000E-02,   -1.1922534739E-01,   -1.7058097757E-03,    7.8053656074E-01,                  NaN
    1.0156250000E-01,   -1.3823198476E-01,   -2.3031081990E-03,    7.8053656074E-01,                  NaN
    1.0937500000E-01,   -1.6052949509E-01,   -3.0824066428E-03,    7.8053656074E-01,                  NaN
    1.1718750000E-01,   -1.8579295373E-01,   -4.0712479919E-03,    7.8053656074E-01,                  NaN
    1.2500000000E-01,   -2.1287860789E-01,   -5.2742875768E-03,    7.8053656074E-01,                  NaN
    1.3281250000E-01,   -2.4076553215E-01,   -6.6880752740E-03,    7.8053656074E-01,                  NaN
    1.4062500000E-01,   -2.6901240671E-01,   -8.3166976019E-03,    7.8053656074E-01,                  NaN
    1.4843750000E-01,   -2.9767930233E-01,   -1.0177282858E-02,    7.8053656074E-01,                  NaN
    1.5625000000E-01,   -3.2695598557E-01,   -1.2294257006E-02,    7.8053656074E-01,                  NaN
    1.6406250000E-01,   -3.5674364619E-01,   -1.4685031334E-02,    7.8053656074E-01,                  NaN
    1.7187500000E-01,   -3.8644663510E-01,   -1.7344488468E-02,    7.8053656074E-01,                  NaN
