                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -2.0089042032E-04,    0.0000000000E+00,    7.7943937896E-01,                  NaN
    1.5625000000E-02,   -3.2746219392E-03,   -1.8368158173E-06,    7.7943937896E-01,                  NaN
    3.1250000000E-02,   -1.3251503478E-02,   -2.5122085821E-05,    7.7943937896E-01,                  NaN
    4.6875000000E-02,   -2.9979289675E-02,   -1.1867920166E-04,    7.7943937896E-01,                  NaN
    6.2500000000E-02,   -5.2518317661E-02,   -3.5981948229E-04,    7.7943937896E-01,                  NaN
    7.8125000000E-02,   -8.2344824730E-02,   -8.6523408094E-04,    7.7943937896E-01,                  NaN
    9.3750000000E-02,   -1.1990236580E-01,   -1.7653124065E-03,    7.7943937896E-01,                  NaN
    1.0937500000E-01,   -1.6328557018E-01,   -3.1851252113E-03,    7.7943937896E-01,                  NaN
    1.2500000000E-01,   -2.1232501422E-01,   -5.3093877188E-03,    7.7943937896E-01,                  NaN
    1.4062500000E-01,   -2.6751318467E-01,   -8.3466180903E-03,    7.7943937896E-01,                  NaN
    1.5625000000E-01,   -3.2660948956E-01,   -1.2394980424E-02,    7.7943937896E-01,                  NaN
    1.7187500000E-01,   -3.8557428707E-01,   -1.7436283799E-02,    7.7943937896E-01,                  NaN
    1.8750000000E-01,   -4.4071751128E-01,   -2.3401348328E-02,    7.7943937896E-01,                  NaN
    2.0312500000E-01,   -4.8885994222E-01,   -3.0145641865E-02,    7.7943937896E-01,                  NaN
    2.1875000000E-01,   -5.2744934406E-01,   -3.7428986997E-02,    7.7943937896E-01,                  NaN
    2.3437500000E-01,   -5.5564543277E-01,   -4.5013229419E-02,    7.7943937896E-01,                  NaN
    2.5000000000E-01,   -5.7451783523E-01,   -5.2755554389E-02,    7.7943937896E-01,                  NaN
    2.6562500000E-01,   -5.8563314086E-01,   -6.0558955983E-02,    7.7943937896E-01,                  NaN
    2.8125000000E-01,   -5.8977669883E-01,   -6.8272339614E-02,    7.7943937896E-01,                  NaN
    2.9687500000E-01,   -5.8722336230E-01,   -7.5712027941E-02,    7.7943937896E-01,                  NaN
    3.1250000000E-01,   -5.7891369646E-01,   -8.2797409969E-02,    7.7943937896E-01,                  NaN
    3.2812500000E-01,   -5.6718968973E-01,   -8.9658731733E-02,    7.7943937896E-01,                  NaN
    3.4375000000E-01,   -5.5560370323E-01,   -9.6650382368E-02,    7.7943937896E-01,                  NaN
    3.5937500000E-01,   -5.4806046219E-01,   -1.0430648484E-01,    7.7943937896E-01,                  NaN
    3.7500000000E-01,   -5.4771850507E-01,   -1.1325882910E-01,    7.7943937896E-01,                  NaN
    3.9062500000E-01,   -5.5616548715E-01,   -1.2410267940E-01,    7.7943937896E-01,                  NaN
    4.0625000000E-01,   -5.7330550740E-01,   -1.3724613999E-01,    7.7943937896E-01,                  NaN
    4.2187500000E-01,   -5.9792558512E-01,   -1.5283649738E-01,    7.7943937896E-01,                  NaN
    4.3750000000E-01,   -6.2846548432E-01,   -1.7081915080E-01,    7.7943937896E-01,                  NaN
    4.5312500000E-01,   -6.6351141525E-01,   -1.9107195437E-01,    7.7943937896E-01,                  NaN
    4.6875000000E-01,   -7.0178987723E-01,   -2.1347298730E-01,    7.7943937896E-01,                  NaN
    4.8437500000E-01,   -7.4171098800E-01,   -2.3779357515E-01,    7.7943937896E-01,                  NaN
    5.0000000000E-01,   -7.8082180047E-01,   -2.6346793050E-01,    7.7943937896E-01,                  NaN
    5.1562500000E-01,   -8.1573263811E-01,   -2.8945267845E-01,    7.7943937896E-01,                  NaN
    5.3125000000E-01,   -8.4282253289E-01,   -3.1437426649E-01,    7.7943937896E-01,                  NaN
    5.4687500000E-01,   -8.5938925850E-01,   -3.3693848458E-01,    7.7943937896E-01,                  NaN
    5.6250000000E-01,   -8.6449834953E-01,   -3.5634372370E-01,    7.7943937896E-01,                  NaN
    5.7812500000E-01,   -8.5901394354E-01,   -3.7242736858E-01,    7.7943937896E-01,                  NaN
    5.9375000000E-01,   -8.4490177212E-01,   -3.8549173336E-01,    7.7943937896E-01,                  NaN
    6.0937500000E-01,   -8.2434736253E-01,   -3.9599888351E-01,    7.7943937896E-01,                  NaN
    6.2500000000E-01,   -7.9926257876E-01,   -4.0439399686E-01,    7.7943937896E-01,                  NaN
    6.4062500000E-01,   -7.7141849664E-01,   -4.1118205048E-01,    7.7943937896E-01,                  NaN
    6.5625000000E-01,   -7.4296428634E-01,   -4.1716511554E-01,    7.7943937896E-01,                  NaN
    6.7187500000E-01,   -7.1677794670E-01,   -4.2361176375E-01,    7.7943937896E-01,                  NaN
    6.8750000000E-01,   -6.9619655839E-01,   -4.3216613997E-01,    7.7943937896E-01,                  NaN
    7.0312500000E-01,   -6.8414558349E-01,   -4.4447652933E-01,    7.7943937896E-01,                  NaN
    7.1875000000E-01,   -6.8215843928E-01,   -4.6170836446E-01,    7.7943937896E-01,                  NaN
    7.3437500000E-01,   -6.8987355908E-01,   -4.8418553223E-01,    7.7943937896E-01,                  NaN
    7.5000000000E-01,   -7.0527421733E-01,   -5.1133639611E-01,    7.7943937896E-01,                  NaN
    7.6562500000E-01,   -7.2547568468E-01,   -5.4195331919E-01,    7.7943937896E-01,                  NaN
    7.8125000000E-01,   -7.4757750834E-01,   -5.7459771057E-01,    7.7943937896E-01,                  NaN
    7.9687500000E-01,   -7.6912496498E-01,   -6.0789601943E-01,    7.7943937896E-01,                  NaN
    8.1250000000E-01,   -7.8802357471E-01,   -6.4055176416E-01,    7.7943937896E-01,                  NaN
    8.2812500000E-01,   -8.0215312092E-01,   -6.7113245533E-01,    7.7943937896E-01,                  NaN
    8.4375000000E-01,   -8.0917221657E-01,   -6.9792220847E-01,    7.7943937896E-01,                  NaN
