                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    1.0038608860E-03,    0.0000000000E+00,    7.7941192541E-01,                  NaN
    7.8125000000E-03,   -1.0084547559E-03,   -1.7998103641E-07,    7.7941192541E-01,                  NaN
    1.5625000000E-02,   -3.4257567601E-03,   -2.0609744693E-06,    7.7941192541E-01,                  NaN
    2.3437500000E-02,   -7.9277802919E-03,   -9.0742954661E-06,    7.7941192541E-01,                  NaN
    3.1250000000E-02,   -1.4245498812E-02,   -2.6636578002E-05,    7.7941192541E-01,                  NaN
    3.9062500000E-02,   -2.2200601053E-02,   -6.3248442292E-05,    7.7941192541E-01,                  NaN
    4.6875000000E-02,   -3.1602283779E-02,   -1.2826344877E-04,    7.7941192541E-01,                  NaN
    5.4687500000E-02,   -4.2251854456E-02,   -2.2969108498E-04,    7.7941192541E-01,                  NaN
    6.2500000000E-02,   -5.3769607937E-02,   -3.7590335083E-04,    7.7941192541E-01,                  NaN
    7.0312500000E-02,   -6.5736582180E-02,   -5.7495160712E-04,    7.7941192541E-01,                  NaN
    7.8125000000E-02,   -7.8441507482E-02,   -8.3668127724E-04,    7.7941192541E-01,                  NaN
    8.5937500000E-02,   -9.3309778793E-02,   -1.1847110306E-03,    7.7941192541E-01,                  NaN
    9.3750000000E-02,   -1.1210140077E-01,   -1.6618753795E-03,    7.7941192541E-01,                  NaN
    1.0156250000E-01,   -1.3540396162E-01,   -2.3133395688E-03,    7.7941192541E-01,                  NaN
    1.0937500000E-01,   -1.6193825339E-01,   -3.1616234098E-03,    7.7941192541E-01,                  NaN
    1.1718750000E-01,   -1.8949498299E-01,   -4.2016036112E-03,    7.7941192541E-01,                  NaN
    1.2500000000E-01,   -2.1657012986E-01,   -5.4214322480E-03,    7.7941192541E-01,                  NaN
    1.3281250000E-01,   -2.4309430738E-01,   -6.8259899363E-03,    7.7941192541E-01,                  NaN
    1.4062500000E-01,   -2.6985371188E-01,   -8.4400656959E-03,    7.7941192541E-01,                  NaN
    1.4843750000E-01,   -2.9753701577E-01,   -1.0294144687E-02,    7.7941192541E-01,                  NaN
    1.5625000000E-01,   -3.2628265947E-01,   -1.2410413641E-02,    7.7941192541E-01,                  NaN
    1.6406250000E-01,   -3.5574349244E-01,   -1.4797309065E-02,    7.7941192541E-01,                  NaN
    1.7187500000E-01,   -3.8527454862E-01,   -1.7448319200E-02,    7.7941192541E-01,                  NaN
    1.7968750000E-01,   -4.1405989068E-01,   -2.0341279281E-02,    7.7941192541E-01,                  NaN
    1.8750000000E-01,   -4.4124781416E-01,   -2.3441089203E-02,    7.7941192541E-01,                  NaN
    1.9531250000E-01,   -4.6614751836E-01,   -2.6709097024E-02,    7.7941192541E-01,                  NaN
    2.0312500000E-01,   -4.8840894994E-01,   -3.0116019365E-02,    7.7941192541E-01,                  NaN
    2.1093750000E-01,   -5.0807461263E-01,   -3.3650516006E-02,    7.7941192541E-01,                  NaN
    2.1875000000E-01,   -5.2547369029E-01,   -3.7317407923E-02,    7.7941192541E-01,                  NaN
    2.2656250000E-01,   -5.4101872172E-01,   -4.1125673491E-02,    7.7941192541E-01,                  NaN
    2.3437500000E-01,   -5.5499321527E-01,   -4.5071630890E-02,    7.7941192541E-01,                  NaN
    2.4218750000E-01,   -5.6739948921E-01,   -4.9124567081E-02,    7.7941192541E-01,                  NaN
    2.5000000000E-01,   -5.7791410296E-01,   -5.3221421196E-02,    7.7941192541E-01,                  NaN
    2.5781250000E-01,   -5.8598415259E-01,   -5.7275321276E-02,    7.7941192541E-01,                  NaN
    2.6562500000E-01,   -5.9106308872E-01,   -6.1199031979E-02,    7.7941192541E-01,                  NaN
    2.7343750000E-01,   -5.9291182755E-01,   -6.4937249406E-02,    7.7941192541E-01,                  NaN
    2.8125000000E-01,   -5.9181699224E-01,   -6.8493210079E-02,    7.7941192541E-01,                  NaN
    2.8906250000E-01,   -5.8857804428E-01,   -7.1932136882E-02,    7.7941192541E-01,                  NaN
    2.9687500000E-01,   -5.8422845708E-01,   -7.5353186274E-02,    7.7941192541E-01,                  NaN
    3.0468750000E-01,   -5.7962764761E-01,   -7.8840842739E-02,    7.7941192541E-01,                  NaN
    3.1250000000E-01,   -5.7516358803E-01,   -8.2423379626E-02,    7.7941192541E-01,                  NaN
    3.2031250000E-01,   -5.7074696136E-01,   -8.6065456782E-02,    7.7941192541E-01,                  NaN
    3.2812500000E-01,   -5.6608769116E-01,   -8.9701481319E-02,    7.7941192541E-01,                  NaN
