                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -2.2858426416E-05,    0.0000000000E+00,    7.7941282062E-01,                  NaN
    3.9062500000E-03,   -2.2237338430E-04,   -8.7241718442E-09,    7.7941282062E-01,                  NaN
    7.8125000000E-03,   -8.4537525371E-04,   -1.1714497778E-07,    7.7941282062E-01,                  NaN
    1.1718750000E-02,   -1.8642509607E-03,   -5.4554081225E-07,    7.7941282062E-01,                  NaN
    1.5625000000E-02,   -3.2874990421E-03,   -1.6475338426E-06,    7.7941282062E-01,                  NaN
    1.9531250000E-02,   -5.1183273086E-03,   -3.8999736359E-06,    7.7941282062E-01,                  NaN
    2.3437500000E-02,   -7.3667131446E-03,   -7.9099838061E-06,    7.7941282062E-01,                  NaN
    2.7343750000E-02,   -1.0036790489E-02,   -1.4407110036E-05,    7.7941282062E-01,                  NaN
    3.1250000000E-02,   -1.3106327757E-02,   -2.4199773050E-05,    7.7941282062E-01,                  NaN
    3.5156250000E-02,   -1.6551013113E-02,   -3.8178028880E-05,    7.7941282062E-01,                  NaN
    3.9062500000E-02,   -2.0405965700E-02,   -5.7460378302E-05,    7.7941282062E-01,                  NaN
    4.2968750000E-02,   -2.4737668784E-02,   -8.3430918414E-05,    7.7941282062E-01,                  NaN
    4.6875000000E-02,   -2.9528990246E-02,   -1.1740340805E-04,    7.7941282062E-01,                  NaN
    5.0781250000E-02,   -3.4686361970E-02,   -1.6044694722E-04,    7.7941282062E-01,                  NaN
    5.4687500000E-02,   -4.0201934925E-02,   -2.1394440433E-04,    7.7941282062E-01,                  NaN
    5.8593750000E-02,   -4.6201384355E-02,   -2.8007618087E-04,    7.7941282062E-01,                  NaN
    6.2500000000E-02,   -5.2760313187E-02,   -3.6113031176E-04,    7.7941282062E-01,                  NaN
    6.6406250000E-02,   -5.9758015162E-02,   -4.5843012825E-04,    7.7941282062E-01,                  NaN
    7.0312500000E-02,   -6.7008813740E-02,   -5.7267890090E-04,    7.7941282062E-01,                  NaN
    7.4218750000E-02,   -7.4508767693E-02,   -7.0561446436E-04,    7.7941282062E-01,                  NaN
    7.8125000000E-02,   -8.2468968228E-02,   -8.6077991152E-04,    7.7941282062E-01,                  NaN
    8.2031250000E-02,   -9.1089618488E-02,   -1.0421459729E-03,    7.7941282062E-01,                  NaN
    8.5937500000E-02,   -1.0034676383E-01,   -1.2520682935E-03,    7.7941282062E-01,                  NaN
    8.9843750000E-02,   -1.1002297677E-01,   -1.4909689472E-03,    7.7941282062E-01,                  NaN
    9.3750000000E-02,   -1.1992120192E-01,   -1.7591414101E-03,    7.7941282062E-01,                  NaN
    9.7656250000E-02,   -1.3002726299E-01,   -2.0587586734E-03,    7.7941282062E-01,                  NaN
    1.0156250000E-01,   -1.4048492877E-01,   -2.3941220989E-03,    7.7941282062E-01,                  NaN
    1.0546875000E-01,   -1.5144907843E-01,   -2.7701095201E-03,    7.7941282062E-01,                  NaN
    1.0937500000E-01,   -1.6296722480E-01,   -3.1903862794E-03,    7.7941282062E-01,                  NaN
    1.1328125000E-01,   -1.7497005900E-01,   -3.6568147354E-03,    7.7941282062E-01,                  NaN
