                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    2.9890450148E-04,    0.0000000000E+00,    7.8653726825E-01,                  NaN
    1.5625000000E-02,   -3.2880386009E-03,   -1.7242213370E-06,    7.8653726825E-01,                  NaN
    3.1250000000E-02,   -1.3115326394E-02,   -2.4605885939E-05,    7.8653726825E-01,                  NaN
    4.6875000000E-02,   -2.9376855329E-02,   -1.1805170797E-04,    7.8653726825E-01,                  NaN
    6.2500000000E-02,   -5.2941654236E-02,   -3.6475850786E-04,    7.8653726825E-01,                  NaN
    7.8125000000E-02,   -8.3567203933E-02,   -8.7460219375E-04,    7.8653726825E-01,                  NaN
    9.3750000000E-02,   -1.2046786343E-01,   -1.7777448579E-03,    7.8653726825E-01,                  NaN
    1.0937500000E-01,   -1.6399957644E-01,   -3.2323564347E-03,    7.8653726825E-01,                  NaN
    1.2500000000E-01,   -2.1409208315E-01,   -5.4082557001E-03,    7.8653726825E-01,                  NaN
    1.4062500000E-01,   -2.6938848782E-01,   -8.4578059485E-03,    7.8653726825E-01,                  NaN
    1.5625000000E-01,   -3.2815589454E-01,   -1.2507687871E-02,    7.8653726825E-01,                  NaN
    1.7187500000E-01,   -3.8795713669E-01,   -1.7621406931E-02,    7.8653726825E-01,                  NaN
    1.8750000000E-01,   -4.4489649761E-01,   -2.3729654093E-02,    7.8653726825E-01,                  NaN
    2.0312500000E-01,   -4.9457896010E-01,   -3.0620469019E-02,    7.8653726825E-01,                  NaN
    2.1875000000E-01,   -5.3411553698E-01,   -3.8028324115E-02,    7.8653726825E-01,                  NaN
    2.3437500000E-01,   -5.6314229690E-01,   -4.5746451448E-02,    7.8653726825E-01,                  NaN
    2.5000000000E-01,   -5.8302448925E-01,   -5.3659793973E-02,    7.8653726825E-01,                  NaN
    2.6562500000E-01,   -5.9520120658E-01,   -6.1677936712E-02,    7.8653726825E-01,                  NaN
    2.8125000000E-01,   -6.0025746102E-01,   -6.9653183820E-02,    7.8653726825E-01,                  NaN
    2.9687500000E-01,   -5.9837513218E-01,   -7.7388062910E-02,    7.8653726825E-01,                  NaN
    3.1250000000E-01,   -5.9043803414E-01,   -8.4746835662E-02,    7.8653726825E-01,                  NaN
    3.2812500000E-01,   -5.7867976159E-01,   -9.1787769218E-02,    7.8653726825E-01,                  NaN
    3.4375000000E-01,   -5.6647620787E-01,   -9.8828038028E-02,    7.8653726825E-01,                  NaN
    3.5937500000E-01,   -5.5761940815E-01,   -1.0641724374E-01,    7.8653726825E-01,                  NaN
    3.7500000000E-01,   -5.5546344232E-01,   -1.1523454690E-01,    7.8653726825E-01,                  NaN
    3.9062500000E-01,   -5.6211499772E-01,   -1.2592560767E-01,    7.8653726825E-01,                  NaN
    4.0625000000E-01,   -5.7792263951E-01,   -1.3892744447E-01,    7.8653726825E-01,                  NaN
    4.2187500000E-01,   -6.0166005159E-01,   -1.5438627536E-01,    7.8653726825E-01,                  NaN
    4.3750000000E-01,   -6.3143757280E-01,   -1.7224341610E-01,    7.8653726825E-01,                  NaN
    4.5312500000E-01,   -6.6568826171E-01,   -1.9241182647E-01,    7.8653726825E-01,                  NaN
    4.6875000000E-01,   -7.0338967860E-01,   -2.1484480007E-01,    7.8653726825E-01,                  NaN
    4.8437500000E-01,   -7.4336259307E-01,   -2.3937942761E-01,    7.8653726825E-01,                  NaN
    5.0000000000E-01,   -7.8337619727E-01,   -2.6546831778E-01,    7.8653726825E-01,                  NaN
    5.1562500000E-01,   -8.1997191411E-01,   -2.9205329852E-01,    7.8653726825E-01,                  NaN
    5.3125000000E-01,   -8.4926309592E-01,   -3.1773551044E-01,    7.8653726825E-01,                  NaN
    5.4687500000E-01,   -8.6817756385E-01,   -3.4116343704E-01,    7.8653726825E-01,                  NaN
    5.6250000000E-01,   -8.7536949632E-01,   -3.6141328104E-01,    7.8653726825E-01,                  NaN
    5.7812500000E-01,   -8.7136771743E-01,   -3.7816939297E-01,    7.8653726825E-01,                  NaN
    5.9375000000E-01,   -8.5802478672E-01,   -3.9165139521E-01,    7.8653726825E-01,                  NaN
    6.0937500000E-01,   -8.3765954703E-01,   -4.0237069616E-01,    7.8653726825E-01,                  NaN
    6.2500000000E-01,   -8.1239073256E-01,   -4.1088349992E-01,    7.8653726825E-01,                  NaN
    6.4062500000E-01,   -7.8402623486E-01,   -4.1771568503E-01,    7.8653726825E-01,                  NaN
    6.5625000000E-01,   -7.5449646900E-01,   -4.2352591987E-01,    7.8653726825E-01,                  NaN
    6.7187500000E-01,   -7.2639588616E-01,   -4.2937414613E-01,    7.8653726825E-01,                  NaN
    6.8750000000E-01,   -7.0303676433E-01,   -4.3682019072E-01,    7.8653726825E-01,                  NaN
    7.0312500000E-01,   -6.8772956859E-01,   -4.4765405921E-01,    7.8653726825E-01,                  NaN
    7.1875000000E-01,   -6.8262452774E-01,   -4.6333553120E-01,    7.8653726825E-01,                  NaN
    7.3437500000E-01,   -6.8787162984E-01,   -4.8447045643E-01,    7.8653726825E-01,                  NaN
    7.5000000000E-01,   -7.0165392534E-01,   -5.1064323996E-01,    7.8653726825E-01,                  NaN
    7.6562500000E-01,   -7.2101873318E-01,   -5.4067595361E-01,    7.8653726825E-01,                  NaN
    7.8125000000E-01,   -7.4291034280E-01,   -5.7309670650E-01,    7.8653726825E-01,                  NaN
    7.9687500000E-01,   -7.6477618382E-01,   -6.0647444464E-01,    7.8653726825E-01,                  NaN
    8.1250000000E-01,   -7.8452360664E-01,   -6.3944787689E-01,    7.8653726825E-01,                  NaN
    8.2812500000E-01,   -8.0008866910E-01,   -6.7054897857E-01,    7.8653726825E-01,                  NaN
    8.4375000000E-01,   -8.0912246820E-01,   -6.9808913958E-01,    7.8653726825E-01,                  NaN
    8.5937500000E-01,   -8.0920526537E-01,   -7.2026774059E-01,    7.8653726825E-01,                  NaN
    8.7500000000E-01,   -7.9865787402E-01,   -7.3563103151E-01,    7.8653726825E-01,                  NaN
    8.9062500000E-01,   -7.7740299373E-01,   -7.4379833225E-01,    7.8653726825E-01,                  NaN
    9.0625000000E-01,   -7.4718292184E-01,   -7.4568262640E-01,    7.8653726825E-01,                  NaN
    9.2187500000E-01,   -7.1095627411E-01,   -7.4308679323E-01,    7.8653726825E-01,                  NaN
