                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,   -2.0089042032E-04,    0.0000000000E+00,    7.7943937896E-01,                  NaN
    7.8125000000E-03,   -8.4600035289E-04,   -1.4334002178E-07,    7.7943937896E-01,                  NaN
    1.5625000000E-02,   -3.2532707868E-03,   -1.8126413738E-06,    7.7943937896E-01,                  NaN
    2.3437500000E-02,   -7.1731222989E-03,   -8.1743928844E-06,    7.7943937896E-01,                  NaN
    3.1250000000E-02,   -1.3170841417E-02,   -2.5003450093E-05,    7.7943937896E-01,                  NaN
    3.9062500000E-02,   -2.1385504813E-02,   -6.0189842805E-05,    7.7943937896E-01,                  NaN
    4.6875000000E-02,   -3.0429144601E-02,   -1.1895866617E-04,    7.7943937896E-01,                  NaN
    5.4687500000E-02,   -3.9791095321E-02,   -2.0928498640E-04,    7.7943937896E-01,                  NaN
    6.2500000000E-02,   -5.1270392517E-02,   -3.5368643282E-04,    7.7943937896E-01,                  NaN
    7.0312500000E-02,   -6.6159658960E-02,   -5.7631259712E-04,    7.7943937896E-01,                  NaN
    7.8125000000E-02,   -8.3470289799E-02,   -8.8299401291E-04,    7.7943937896E-01,                  NaN
    8.5937500000E-02,   -1.0160940102E-01,   -1.2717547628E-03,    7.7943937896E-01,                  NaN
    9.3750000000E-02,   -1.2018704107E-01,   -1.7562970101E-03,    7.7943937896E-01,                  NaN
    1.0156250000E-01,   -1.3997340789E-01,   -2.3701043283E-03,    7.7943937896E-01,                  NaN
    1.0937500000E-01,   -1.6187198255E-01,   -3.1526036672E-03,    7.7943937896E-01,                  NaN
    1.1718750000E-01,   -1.8614720378E-01,   -4.1339388004E-03,    7.7943937896E-01,                  NaN
    1.2500000000E-01,   -2.1238799319E-01,   -5.3290032593E-03,    7.7943937896E-01,                  NaN
    1.3281250000E-01,   -2.3994413106E-01,   -6.7427896345E-03,    7.7943937896E-01,                  NaN
    1.4062500000E-01,   -2.6831058569E-01,   -8.3805925357E-03,    7.7943937896E-01,                  NaN
    1.4843750000E-01,   -2.9722527052E-01,   -1.0254137902E-02,    7.7943937896E-01,                  NaN
    1.5625000000E-01,   -3.2657180573E-01,   -1.2380099927E-02,    7.7943937896E-01,                  NaN
    1.6406250000E-01,   -3.5621153393E-01,   -1.4772732738E-02,    7.7943937896E-01,                  NaN
    1.7187500000E-01,   -3.8580461065E-01,   -1.7433955436E-02,    7.7943937896E-01,                  NaN
    1.7968750000E-01,   -4.1470778222E-01,   -2.0345509448E-02,    7.7943937896E-01,                  NaN
    1.8750000000E-01,   -4.4206110003E-01,   -2.3469054634E-02,    7.7943937896E-01,                  NaN
    1.9531250000E-01,   -4.6707137520E-01,   -2.6757380235E-02,    7.7943937896E-01,                  NaN
    2.0312500000E-01,   -4.8932714645E-01,   -3.0172336637E-02,    7.7943937896E-01,                  NaN
    2.1093750000E-01,   -5.0890904812E-01,   -3.3697834310E-02,    7.7943937896E-01,                  NaN
    2.1875000000E-01,   -5.2618835634E-01,   -3.7336771019E-02,    7.7943937896E-01,                  NaN
    2.2656250000E-01,   -5.4145858055E-01,   -4.1091940882E-02,    7.7943937896E-01,                  NaN
    2.3437500000E-01,   -5.5470597011E-01,   -4.4945799312E-02,    7.7943937896E-01,                  NaN
    2.4218750000E-01,   -5.6571621031E-01,   -4.8857930248E-02,    7.7943937896E-01,                  NaN
    2.5000000000E-01,   -5.7439730980E-01,   -5.2784172607E-02,    7.7943937896E-01,                  NaN
    2.5781250000E-01,   -5.8097539016E-01,   -5.6699295193E-02,    7.7943937896E-01,                  NaN
    2.6562500000E-01,   -5.8584314115E-01,   -6.0599702498E-02,    7.7943937896E-01,                  NaN
    2.7343750000E-01,   -5.8920634147E-01,   -6.4482963619E-02,    7.7943937896E-01,                  NaN
    2.8125000000E-01,   -5.9089681051E-01,   -6.8326550756E-02,    7.7943937896E-01,                  NaN
    2.8906250000E-01,   -5.9055815698E-01,   -7.2090156517E-02,    7.7943937896E-01,                  NaN
    2.9687500000E-01,   -5.8803984189E-01,   -7.5741229705E-02,    7.7943937896E-01,                  NaN
    3.0468750000E-01,   -5.8364305110E-01,   -7.9279033246E-02,    7.7943937896E-01,                  NaN
    3.1250000000E-01,   -5.7802332557E-01,   -8.2734767126E-02,    7.7943937896E-01,                  NaN
    3.2031250000E-01,   -5.7187676150E-01,   -8.6150556267E-02,    7.7943937896E-01,                  NaN
    3.2812500000E-01,   -5.6569826705E-01,   -8.9560834603E-02,    7.7943937896E-01,                  NaN
    3.3593750000E-01,   -5.5978348309E-01,   -9.2995347082E-02,    7.7943937896E-01,                  NaN
    3.4375000000E-01,   -5.5440800169E-01,   -9.6500345754E-02,    7.7943937896E-01,                  NaN
    3.5156250000E-01,   -5.4998639933E-01,   -1.0015693771E-01,    7.7943937896E-01,                  NaN
    3.5937500000E-01,   -5.4706915289E-01,   -1.0407799159E-01,    7.7943937896E-01,                  NaN
    3.6718750000E-01,   -5.4618646720E-01,   -1.0838265228E-01,    7.7943937896E-01,                  NaN
    3.7500000000E-01,   -5.4765970823E-01,   -1.1316434571E-01,    7.7943937896E-01,                  NaN
    3.8281250000E-01,   -5.5150873427E-01,   -1.1847212155E-01,    7.7943937896E-01,                  NaN
    3.9062500000E-01,   -5.5750825391E-01,   -1.2431540360E-01,    7.7943937896E-01,                  NaN
    3.9843750000E-01,   -5.6534965561E-01,   -1.3068653703E-01,    7.7943937896E-01,                  NaN
    4.0625000000E-01,   -5.7480383509E-01,   -1.3758434017E-01,    7.7943937896E-01,                  NaN
    4.1406250000E-01,   -5.8578791156E-01,   -1.4502262031E-01,    7.7943937896E-01,                  NaN
    4.2187500000E-01,   -5.9831002762E-01,   -1.5302038854E-01,    7.7943937896E-01,                  NaN
    4.2968750000E-01,   -6.1235528769E-01,   -1.6158635183E-01,    7.7943937896E-01,                  NaN
    4.3750000000E-01,   -6.2781554772E-01,   -1.7071583556E-01,    7.7943937896E-01,                  NaN
    4.4531250000E-01,   -6.4452009128E-01,   -1.8040671891E-01,    7.7943937896E-01,                  NaN
