                Time,             Y-Force,      Work integrand,                Mass,           Mass error
    0.0000000000E+00,    3.7181399297E-03,    0.0000000000E+00,    7.7943947212E-01,                  NaN
    1.9531250000E-03,    2.2527954410E-04,   -7.0524069304E-09,    7.7943947212E-01,                  NaN
    3.9062500000E-03,   -2.2760576284E-03,   -8.3777123204E-08,    7.7943947212E-01,                  NaN
    5.8593750000E-03,   -2.5076107621E-03,   -2.2093544678E-07,    7.7943947212E-01,                  NaN
    7.8125000000E-03,   -1.7154670973E-03,   -3.7318037205E-07,    7.7943947212E-01,                  NaN
    9.7656250000E-03,   -1.3374130312E-03,   -6.3518191240E-07,    7.7943947212E-01,                  NaN
    1.1718750000E-02,   -1.7184174209E-03,   -1.2437599084E-06,    7.7943947212E-01,                  NaN
    1.3671875000E-02,   -2.8360769865E-03,   -2.4605458364E-06,    7.7943947212E-01,                  NaN
    1.5625000000E-02,   -4.7590356326E-03,   -4.3921557651E-06,    7.7943947212E-01,                  NaN
    1.7578125000E-02,   -7.2914027050E-03,   -6.8012626123E-06,    7.7943947212E-01,                  NaN
    1.9531250000E-02,   -9.7839843022E-03,   -9.1338883055E-06,    7.7943947212E-01,                  NaN
    2.1484375000E-02,   -1.1525623620E-02,   -1.0865444953E-05,    7.7943947212E-01,                  NaN
    2.3437500000E-02,   -1.2247956686E-02,   -1.1932221499E-05,    7.7943947212E-01,                  NaN
    2.5390625000E-02,   -1.2271784165E-02,   -1.2940059148E-05,    7.7943947212E-01,                  NaN
    2.7343750000E-02,   -1.2283967554E-02,   -1.5061993577E-05,    7.7943947212E-01,                  NaN
    2.9296875000E-02,   -1.3001251790E-02,   -1.9738485302E-05,    7.7943947212E-01,                  NaN
    3.1250000000E-02,   -1.4931157977E-02,   -2.8332210670E-05,    7.7943947212E-01,                  NaN
    3.3203125000E-02,   -1.8284292764E-02,   -4.1842832003E-05,    7.7943947212E-01,                  NaN
    3.5156250000E-02,   -2.2992619941E-02,   -6.0735489426E-05,    7.7943947212E-01,                  NaN
    3.7109375000E-02,   -2.8773605618E-02,   -8.4892742126E-05,    7.7943947212E-01,                  NaN
    3.9062500000E-02,   -3.5206336536E-02,   -1.1366672573E-04,    7.7943947212E-01,                  NaN
    4.1015625000E-02,   -4.1807820275E-02,   -1.4599539948E-04,    7.7943947212E-01,                  NaN
    4.2968750000E-02,   -4.8102581020E-02,   -1.8054943983E-04,    7.7943947212E-01,                  NaN
    4.4921875000E-02,   -5.3677118564E-02,   -2.1588281376E-04,    7.7943947212E-01,                  NaN
    4.6875000000E-02,   -5.8213668324E-02,   -2.5056715021E-04,    7.7943947212E-01,                  NaN
    4.8828125000E-02,   -6.1504355630E-02,   -2.8329984680E-04,    7.7943947212E-01,                  NaN
    5.0781250000E-02,   -6.3451273492E-02,   -3.1298591433E-04,    7.7943947212E-01,                  NaN
    5.2734375000E-02,   -6.4057963743E-02,   -3.3879858184E-04,    7.7943947212E-01,                  NaN
    5.4687500000E-02,   -6.3415670838E-02,   -3.6022276959E-04,    7.7943947212E-01,                  NaN
    5.6640625000E-02,   -6.1686303086E-02,   -3.7708255650E-04,    7.7943947212E-01,                  NaN
    5.8593750000E-02,   -5.9083757875E-02,   -3.8955225432E-04,    7.7943947212E-01,                  NaN
    6.0546875000E-02,   -5.5855272834E-02,   -3.9815110668E-04,    7.7943947212E-01,                  NaN
    6.2500000000E-02,   -5.2264159688E-02,   -4.0372271913E-04,    7.7943947212E-01,                  NaN
    6.4453125000E-02,   -4.8574745534E-02,   -4.0740118355E-04,    7.7943947212E-01,                  NaN
    6.6406250000E-02,   -4.5039875924E-02,   -4.1056636081E-04,    7.7943947212E-01,                  NaN
    6.8359375000E-02,   -4.1891046415E-02,   -4.1479109495E-04,    7.7943947212E-01,                  NaN
    7.0312500000E-02,   -3.9331079416E-02,   -4.2178333187E-04,    7.7943947212E-01,                  NaN
    7.2265625000E-02,   -3.7529173901E-02,   -4.3332615515E-04,    7.7943947212E-01,                  NaN
    7.4218750000E-02,   -3.6618089802E-02,   -4.5121856009E-04,    7.7943947212E-01,                  NaN
    7.6171875000E-02,   -3.6693186886E-02,   -4.7721939094E-04,    7.7943947212E-01,                  NaN
