Time,Y-Force,Work Integrand,Mass,Mass error
0.0,0.0,1.0587911840678754e-22,0.7853904926578918,0.0
0.001,-2.5077571130793785e-9,-3.9769517053847036e-17,0.7853904926578916,0.0
0.002,-2.0041336590281844e-8,-1.2712586389212086e-15,0.7853904926578918,0.0
0.003,-6.756006309949214e-8,-9.64186910634078e-15,0.7853904926578921,0.0
0.004,-1.5993260205071635e-7,-4.057586327640579e-14,0.7853904926578921,0.0
0.005,-3.119175551180575e-7,-1.2364405645306576e-13,0.785390492657892,0.0
0.006,-5.381441809948484e-7,-3.0716928753029204e-13,0.7853904926578922,0.0
0.007,-8.530936406181411e-7,-6.627553209504671e-13,0.7853904926578917,0.0
0.008,-1.2710806016613674e-6,-1.2897272050133094e-12,0.7853904926578923,0.0
0.009,-1.8062351847536462e-6,-2.3194714969143902e-12,0.785390492657892,0.0
0.01,-2.4724855163249515e-6,-3.919665160496386e-12,0.7853904926578918,0.0
0.011,-3.283540698229004e-6,-6.2983825071377935e-12,0.7853904926578923,0.0
0.012,-4.252874256538419e-6,-9.708069805743091e-12,0.7853904926578916,0.0
0.013,-5.393708182754864e-6,-1.4449378031443128e-11,0.785390492657892,0.0
0.014,-6.718997535903881e-6,-2.08748444013385e-11,0.7853904926578923,0.0
0.015,-8.241415597964874e-6,-2.939241412700655e-11,0.785390492657892,0.0
0.016,-9.97333968810743e-6,-4.0468794355805464e-11,0.7853904926578922,0.0
0.017,-1.1926837512277189e-5,-5.4632632822521586e-11,0.7853904926578921,0.0
0.018,-1.4113654313918644e-5,-7.24775144075678e-11,0.7853904926578922,0.0
0.019,-1.6545200472561916e-5,-9.466476916894127e-11,0.7853904926578923,0.0
0.02,-1.9232540010571952e-5,-1.2192608671110917e-10,0.7853904926578925,0.0
0.021,-2.218637963147252e-5,-1.5506593138510838e-10,0.7853904926578923,0.0
0.022,-2.5417058497678724e-5,-1.9496375463695973e-10,0.7853904926578922,0.0
0.023,-2.893453878605179e-5,-2.4257600054960007e-10,0.7853904926578921,0.0
0.024,-3.274839691780329e-5,-2.9893790154934233e-10,0.7853904926578925,0.0
0.025,-3.6867815501384626e-5,-3.651650622134913e-10,0.7853904926578918,0.0
0.026,-4.130157609227858e-5,-4.4245483046760734e-10,0.7853904926578922,0.0
0.027,-4.6058052632469426e-5,-5.320874527046655e-10,0.7853904926578921,0.0
0.028,-5.114520569082792e-5,-6.354270155976014e-10,0.7853904926578923,0.0
0.029,-5.657057737940008e-5,-7.539221730975252e-10,0.7853904926578921,0.0
0.03,-6.23412871556539e-5,-8.891066609757444e-10,0.7853904926578922,0.0
0.031,-6.846402826177211e-5,-1.0425995986012735e-9,0.7853904926578921,0.0
0.032,-7.494506494332143e-5,-1.2161055831037934e-9,0.7853904926578916,0.0
0.033,-8.179023044951883e-5,-1.4114145763692912e-9,0.7853904926578921,0.0
0.034,-8.900492579577701e-5,-1.6304015902114666e-9,0.7853904926578924,0.0
0.035,-9.659411916684846e-5,-1.8750261727851626e-9,0.7853904926578923,0.0
0.036,-0.00010456234617040039,-2.1473317018152983e-9,0.7853904926578922,0.0
0.037,-0.00011291371071520118,-2.4494444884563392e-9,0.7853904926578923,0.0
0.038,-0.00012165188669488458,-2.7835727002729644e-9,0.7853904926578922,0.0
0.039,-0.00013078012028588937,-3.152005107516108e-9,0.7853904926578922,0.0
0.04,-0.00014030123298236497,-3.5571096589963e-9,0.7853904926578922,0.0
0.041,-0.00015021762532807514,-4.001331896773415e-9,0.7853904926578923,0.0
0.042,-0.00016053128124893234,-4.487193217987467e-9,0.7853904926578924,0.0
0.043,-0.00017124377308097571,-5.017288987072888e-9,0.785390492657892,0.0
0.044,-0.00018235626720586318,-5.594286513484312e-9,0.785390492657892,0.0
0.045,-0.00019386953030098297,-6.220922898965723e-9,0.7853904926578918,0.0
0.046,-0.0002057839361992997,-6.900002765801319e-9,0.7853904926578922,0.0
