Time,Y-Force,Work Integrand,Mass,Mass error
0.0,8.881784197001252e-16,-7.623296525288703e-21,0.7853957598395963,0.0
0.001,-1.541645108016354e-6,-2.443400406524211e-12,0.7853957598395963,0.0
0.002,-1.2209947444663527e-5,-7.737607773845585e-11,0.7853957598395964,0.0
0.003,-4.0588103215277727e-5,-5.785207733872977e-10,0.7853957598395964,0.0
0.004,-9.43147305703107e-5,-2.3891411683491393e-9,0.7853957598395964,0.0
0.005,-0.0001797617317498279,-7.113163234603458e-9,0.7853957598395965,0.0
0.006,-0.00030179969414501073,-1.7192828368151275e-8,0.7853957598395964,0.0
0.007,-0.00046366235150818724,-3.59451420184505e-8,0.7853957598395965,0.0
0.008,-0.0006669144795856674,-6.75184770988714e-8,0.7853957598395964,0.0
0.009,-0.0009115205247027802,-1.1677936935440992e-7,0.7853957598395964,0.0
0.01,-0.0011960047201342583,-1.891469019069201e-7,0.7853957598395965,0.0
0.011,-0.00151768785471873,-2.9039738953968997e-7,0.7853957598395965,0.0
0.012,-0.001872981564644327,-4.264648491600722e-7,0.7853957598395964,0.0
0.013,-0.002257718260190167,-6.032627704989982e-7,0.7853957598395964,0.0
0.014,-0.0026674936889889977,-8.265500599765122e-7,0.7853957598395965,0.0
0.015,-0.0030979996653339725,-1.1018590715017491e-6,0.7853957598395963,0.0
0.016,-0.0035453265281439883,-1.4344969353812182e-6,0.7853957598395964,0.0
0.017,-0.004006218192876609,-1.8296236809182834e-6,0.7853957598395964,0.0
0.018,-0.004478266919470286,-2.2924027248539917e-6,0.7853957598395964,0.0
0.019,-0.0049600397619662395,-2.8282119604755053e-6,0.7853957598395965,0.0
0.02,-0.005451133711958267,-3.442897634977401e-6,0.7853957598395964,0.0
0.021,-0.005952161423318891,-4.143048991207213e-6,0.7853957598395965,0.0
0.022,-0.006464673777054841,-4.936269616566142e-6,0.7853957598395966,0.0
0.023,-0.0069910291424366555,-5.8314216996580275e-6,0.7853957598395968,0.0
0.024,-0.007534221822303344,-6.838821831469744e-6,0.7853957598395964,0.0
0.025,-0.008097683732428251,-7.970371285322521e-6,0.7853957598395966,0.0
0.026,-0.008685073841344426,-9.23960939158328e-6,0.7853957598395964,0.0
0.027,-0.00930006935369354,-1.0661685109060546e-5,0.7853957598395965,0.0
0.028,-0.009946171192371622,-1.2253248563155131e-5,0.7853957598395963,0.0
0.029,-0.01062653421034554,-1.4032270572757969e-5,0.7853957598395965,0.0
0.03,-0.011343829963023744,-1.601780350382869e-5,0.7853957598395964,0.0
0.031,-0.012100147029580732,-1.8229700768816054e-5,0.7853957598395964,0.0
0.032,-0.01289693101359024,-2.068831469313054e-5,0.7853957598395965,0.0
0.033,-0.013734963682343615,-2.3414193206391237e-5,0.7853957598395964,0.0
0.034,-0.014614378385545468,-2.6427794961347492e-5,0.7853957598395964,0.0
0.035,-0.015534707047494045,-2.9749240240373523e-5,0.7853957598395964,0.0
0.036,-0.01649495272162671,-3.339811168914493e-5,0.7853957598395965,0.0
0.037,-0.01749368095183801,-3.739331488584064e-5,0.7853957598395964,0.0
0.038,-0.018529122976151502,-4.175300440333561e-5,0.7853957598395963,0.0
0.039,-0.019599284072438827,-4.6494576717341207e-5,0.7853957598395966,0.0
0.04,-0.020702050992862375,-5.1634727372514705e-5,0.7853957598395964,0.0
0.041,-0.021835293358074104,-5.7189566478724196e-5,0.7853957598395964,0.0
0.042,-0.022996954972224426,-6.317478401860008e-5,0.7853957598395964,0.0
0.043,-0.024185132170572388,-6.96058546664673e-5,0.7853957598395963,0.0
0.044,-0.025398137429021528,-7.649827082058334e-5,0.7853957598395964,0.0
0.045,-0.02663454747707439,-8.386779225202923e-5,0.7853957598395964,0.0
0.046,-0.027893236010116507,-9.173070103815802e-5,0.7853957598395964,0.0
0.047,-0.029173391767349344,-0.00010010405113508765,0.7853957598395965,0.0
0.048,-0.030474523220428207,-0.0001090059028975611,0.7853957598395963,0.0
0.049,-0.031796451419272564,-0.00011845553396240202,0.7853957598395964,0.0
0.05,-0.033139292689361444,-0.0001284736190773142,0.7853957598395964,0.0
0.051,-0.03450343290551672,-0.00013908237263823755,0.7853957598395964,0.0
0.052,-0.035889495016621975,-0.00015030564888307996,0.7853957598395964,0.0
0.053,-0.037298301400227274,-0.00016216899590284876,0.7853957598395964,0.0
0.054,-0.038730832515676994,-0.00017469966090875432,0.7853957598395964,0.0
0.055,-0.040188183220581486,-0.00018792654558627726,0.7853957598395964,0.0
0.056,-0.04167151803171265,-0.0002018801119045479,0.7853957598395965,0.0
0.057,-0.04318202654985903,-0.00021659224044245744,0.7853957598395964,0.0
0.058,-0.04472088022543197,-0.00023209604512150483,0.7853957598395964,0.0
0.059,-0.046289191605884294,-0.00024842565014116143,0.7853957598395964,0.0
0.06,-0.047887977164152495,-0.00026561593680182044,0.7853957598395964,0.0
0.061,-0.04951812474459816,-0.0002837022696575986,0.7853957598395963,0.0
0.062,-0.05118036656609881,-0.0003027202129300289,0.7853957598395964,0.0
0.063,-0.05287525858327413,-0.0003227052491991695,0.7853957598395963,0.0
0.064,-0.054603166822103866,-0.0003436925129505549,0.7853957598395966,0.0
0.065,-0.056364261078025724,-0.0003657165515037492,0.7853957598395964,0.0
0.066,-0.05815851610175482,-0.00038881112512380994,0.7853957598395965,0.0
0.067,-0.0599857201127203,-0.000413009056726088,0.7853957598395964,0.0
0.068,-0.06184549018879082,-0.0004383421395631158,0.7853957598395965,0.0
0.069,-0.0637372938021219,-0.00046484110873494175,0.7853957598395964,0.0
0.07,-0.06566047552145804,-0.0004925356794187614,0.7853957598395964,0.0
0.071,-0.06761428769703048,-0.0005214546515411866,0.7853957598395964,0.0
0.072,-0.06959792379779861,-0.000551626077393421,0.7853957598395964,0.0
0.073,-0.07161055298883134,-0.0005830774856037703,0.7853957598395964,0.0
0.074,-0.07365135452341631,-0.0006158361520955391,0.7853957598395965,0.0
0.075,-0.07571955057654112,-0.0006499294063259924,0.7853957598395965,0.0
