Time,Y-Force,Work Integrand,Mass,Mass error
0.0,-1.7763568394002505e-15,3.308722450212111e-24,0.7853981254340959,0.0
0.001,-4.440892098500626e-16,-2.5648132827441838e-18,0.7853981254340955,0.0
0.002,1.3322676295501878e-15,-8.200960422170825e-17,0.7853981254340958,0.0
0.003,-1.7763568394002505e-15,-6.221711041292563e-16,0.7853981254340958,0.0
0.004,-3.9968028886505635e-15,-2.6189431945537107e-15,0.7853981254340956,0.0
0.005,-4.884981308350689e-15,-7.982398446147989e-15,0.785398125434096,0.0
0.006,8.881784197001252e-16,-1.9834984104850887e-14,0.7853981254340954,0.0
0.007,8.881784197001252e-16,-4.280487012883532e-14,0.7853981254340959,0.0
0.008,4.440892098500626e-16,-8.331355008705713e-14,0.7853981254340956,0.0
0.009,3.552713678800501e-15,-1.4985680327164361e-13,0.7853981254340957,0.0
0.01,0.0,-2.5327819533675443e-13,0.7853981254340957,0.0
0.011,2.6645352591003757e-15,-4.0703425104185394e-13,0.785398125434096,0.0
0.012,3.9968028886505635e-15,-6.274505564632585e-13,0.7853981254340958,0.0
0.013,-4.440892098500626e-15,-9.33968005236189e-13,0.7853981254340958,0.0
0.014,1.7763568394002505e-15,-1.3493784504263554e-12,0.7853981254340957,0.0
0.015,2.220446049250313e-15,-1.9000491746137273e-12,0.7853981254340958,0.0
0.016,1.7763568394002505e-15,-2.616135384200978e-12,0.7853981254340957,0.0
0.017,3.1086244689504383e-15,-3.531780268325351e-12,0.7853981254340957,0.0
0.018,-1.7763568394002505e-15,-4.685302034321327e-12,0.7853981254340958,0.0
0.019,-3.1086244689504383e-15,-6.119367351692617e-12,0.7853981254340956,0.0
0.02,2.6645352591003757e-15,-7.881150821522834e-12,0.7853981254340957,0.0
0.021,-6.217248937900877e-15,-1.0022480031502985e-11,0.7853981254340962,0.0
0.022,-2.6645352591003757e-15,-1.2599965828963484e-11,0.7853981254340958,0.0
0.023,2.220446049250313e-15,-1.5675117525190034e-11,0.7853981254340959,0.0
0.024,-1.3322676295501878e-15,-1.9314442755102396e-11,0.7853981254340956,0.0
0.025,-1.3322676295501878e-15,-2.3589531838347797e-11,0.7853981254340959,0.0
0.026,-1.7763568394002505e-15,-2.8577126283514063e-11,0.7853981254340957,0.0
0.027,-8.881784197001252e-16,-3.435917181027453e-11,0.785398125434096,0.0
0.028,3.552713678800501e-15,-4.1022855210144334e-11,0.7853981254340958,0.0
0.029,8.881784197001252e-16,-4.866062560488979e-11,0.7853981254340958,0.0
0.03,-2.6645352591003757e-15,-5.737019990099707e-11,0.7853981254340958,0.0
0.031,8.881784197001252e-16,-6.72545524986454e-11,0.7853981254340957,0.0
0.032,-3.1086244689504383e-15,-7.842188964185537e-11,0.7853981254340957,0.0
0.033,-1.3322676295501878e-15,-9.098560857201908e-11,0.7853981254340957,0.0
0.034,1.7763568394002505e-15,-1.050642414314492e-10,0.7853981254340955,0.0
0.035,0.0,-1.2078138486647065e-10,0.7853981254340958,0.0
0.036,4.440892098500626e-16,-1.3826561506408684e-10,0.7853981254340958,0.0
0.037,2.220446049250313e-15,-1.5765038904468916e-10,0.7853981254340956,0.0
0.038,-3.9968028886505635e-15,-1.7907393259112777e-10,0.7853981254340958,0.0
0.039,-2.6645352591003757e-15,-2.0267911512585166e-10,0.7853981254340959,0.0
0.04,-3.1086244689504383e-15,-2.2861331235773995e-10,0.7853981254340959,0.0
0.041,-2.220446049250313e-15,-2.5702825722039686e-10,0.7853981254340958,0.0
0.042,-4.440892098500626e-16,-2.880798796973743e-10,0.7853981254340958,0.0
0.043,3.1086244689504383e-15,-3.2192813601628404e-10,0.7853981254340956,0.0
0.044,-2.220446049250313e-15,-3.5873682818673416e-10,0.7853981254340958,0.0
0.045,4.440892098500626e-16,-3.9867341479519157e-10,0.7853981254340958,0.0
0.046,-4.440892098500626e-16,-4.419088132566701e-10,0.7853981254340955,0.0
0.047,-2.220446049250313e-15,-4.886171944431221e-10,0.7853981254340955,0.0
0.048,4.440892098500626e-16,-5.389757714418917e-10,0.7853981254340957,0.0
0.049,-4.884981308350689e-15,-5.931645815785623e-10,0.7853981254340958,0.0
0.05,3.9968028886505635e-15,-6.513662643045886e-10,0.7853981254340956,0.0
0.051,1.3322676295501878e-15,-7.137658346939108e-10,0.7853981254340956,0.0
0.052,7.549516567451064e-15,-7.805504535141663e-10,0.7853981254340958,0.0
0.053,3.9968028886505635e-15,-8.519091958054308e-10,0.7853981254340958,0.0
0.054,1.7763568394002505e-15,-9.280328173989739e-10,0.785398125434096,0.0
0.055,3.1086244689504383e-15,-1.009113521547824e-9,0.7853981254340958,0.0
0.056,2.220446049250313e-15,-1.095344725606461e-9,0.7853981254340959,0.0
0.057,8.881784197001252e-16,-1.186920829429985e-9,0.7853981254340957,0.0
0.058,2.220446049250313e-15,-1.2840369863669008e-9,0.7853981254340956,0.0
0.059,4.440892098500626e-15,-1.3868888767726729e-9,0.7853981254340956,0.0
0.06,4.884981308350689e-15,-1.4956724865377137e-9,0.7853981254340957,0.0
0.061,-1.7763568394002505e-15,-1.6105838900978722e-9,0.785398125434096,0.0
0.062,-3.552713678800501e-15,-1.731819039641814e-9,0.7853981254340953,0.0
0.063,-8.881784197001252e-16,-1.8595735609760816e-9,0.7853981254340959,0.0
0.064,0.0,-1.9940425570778245e-9,0.7853981254340958,0.0
0.065,-8.881784197001252e-16,-2.1354204206125275e-9,0.7853981254340958,0.0
0.066,-1.7763568394002505e-15,-2.283900654257993e-9,0.7853981254340959,0.0
0.067,2.220446049250313e-15,-2.4396757027038266e-9,0.7853981254340958,0.0
0.068,4.440892098500626e-16,-2.6029367951338023e-9,0.785398125434096,0.0
0.069,4.440892098500626e-16,-2.773873797272923e-9,0.7853981254340958,0.0
0.07,4.440892098500626e-16,-2.9526750784676225e-9,0.7853981254340959,0.0
0.071,2.6645352591003757e-15,-3.1395273893708203e-9,0.7853981254340958,0.0
0.072,-4.440892098500626e-15,-3.3346157538977864e-9,0.7853981254340959,0.0
0.073,-4.440892098500626e-16,-3.538123374067072e-9,0.7853981254340957,0.0
0.074,1.3322676295501878e-15,-3.750231551775322e-9,0.7853981254340957,0.0
0.075,1.3322676295501878e-15,-3.97111962149204e-9,0.7853981254340959,0.0
0.076,8.881784197001252e-16,-4.2009649020498556e-9,0.7853981254340959,0.0
0.077,3.1086244689504383e-15,-4.439942661892463e-9,0.7853981254340958,0.0
0.078,0.0,-4.68822610073127e-9,0.7853981254340956,0.0
0.079,0.0,-4.9459863478648895e-9,0.7853981254340958,0.0
0.08,1.7763568394002505e-15,-5.213392476761654e-9,0.7853981254340958,0.0
0.081,-4.440892098500626e-16,-5.490611536040696e-9,0.7853981254340957,0.0
0.082,8.881784197001252e-16,-5.7778085974072345e-9,0.7853981254340958,0.0
0.083,-4.440892098500626e-15,-6.075146821368782e-9,0.7853981254340956,0.0
0.084,-4.440892098500626e-16,-6.382787537289919e-9,0.785398125434096,0.0
0.085,-1.7763568394002505e-15,-6.700890343653892e-9,0.7853981254340959,0.0
0.086,0.0,-7.029613221876737e-9,0.7853981254340956,0.0
0.087,8.881784197001252e-16,-7.36911266903395e-9,0.7853981254340957,0.0
0.088,1.3322676295501878e-15,-7.719543846152247e-9,0.785398125434096,0.0
0.089,4.440892098500626e-16,-8.081060741829216e-9,0.7853981254340959,0.0
0.09,3.1086244689504383e-15,-8.453816353152783e-9,0.7853981254340957,0.0
0.091,4.440892098500626e-16,-8.83796288115576e-9,0.7853981254340958,0.0
0.092,-2.220446049250313e-15,-9.233651942140394e-9,0.7853981254340958,0.0
0.093,1.3322676295501878e-15,-9.641034792616445e-9,0.7853981254340959,0.0
0.094,-3.1086244689504383e-15,-1.006026256896407e-8,0.7853981254340958,0.0
0.095,4.884981308350689e-15,-1.0491486541381082e-8,0.7853981254340959,0.0
0.096,2.220446049250313e-15,-1.0934858379573462e-8,0.7853981254340957,0.0
0.097,-2.6645352591003757e-15,-1.1390530431198813e-8,0.7853981254340957,0.0
0.098,-4.440892098500626e-16,-1.1858656013659038e-8,0.7853981254340959,0.0
0.099,1.3322676295501878e-15,-1.2339389713536661e-8,0.7853981254340958,0.0
0.1,-4.884981308350689e-15,-1.283288770024773e-8,0.7853981254340957,0.0
0.101,4.440892098500626e-15,-1.3339308045352914e-8,0.7853981254340958,0.0
0.102,0.0,-1.3858811054187842e-8,0.7853981254340958,0.0
0.103,0.0,-1.439155960165407e-8,0.7853981254340962,0.0
0.104,-1.3322676295501878e-15,-1.4937719477706873e-8,0.7853981254340956,0.0
0.105,0.0,-1.5497459737715187e-8,0.7853981254340958,0.0
0.106,4.440892098500626e-16,-1.607095305742939e-8,0.7853981254340959,0.0
0.107,-8.881784197001252e-16,-1.665837609346498e-8,0.7853981254340957,0.0
0.108,2.220446049250313e-15,-1.7259909844850115e-8,0.7853981254340959,0.0
0.109,3.9968028886505635e-15,-1.787574001867957e-8,0.7853981254340956,0.0
0.11,1.3322676295501878e-15,-1.850605739550442e-8,0.7853981254340958,0.0
0.111,8.881784197001252e-16,-1.9151058196022783e-8,0.7853981254340957,0.0
0.112,4.440892098500626e-15,-1.9810944445073568e-8,0.7853981254340957,0.0
0.113,-3.1086244689504383e-15,-2.0485924335643824e-8,0.7853981254340958,0.0
0.114,-2.220446049250313e-15,-2.1176212587875175e-8,0.7853981254340958,0.0
0.115,1.7763568394002505e-15,-2.188203080680988e-8,0.7853981254340959,0.0
0.116,2.220446049250313e-15,-2.260360783036552e-8,0.7853981254340958,0.0
0.117,2.6645352591003757e-15,-2.334118007751298e-8,0.785398125434096,0.0
0.118,7.993605777301127e-15,-2.4094991882807012e-8,0.7853981254340955,0.0
