Time,Y-Force,Work Integrand,Mass,Mass error
0.0,1.3322676295501878e-15,-1.1011428314305904e-20,0.7071067811865477,0.0
0.001,-4.568444698094254e-7,-8.823218437439123e-13,0.7071067811865478,0.0
0.002,-3.636214054303366e-6,-2.7953846902577196e-11,0.7071067811865477,0.0
0.003,-1.2204716714592223e-5,-2.1010285799696752e-10,0.7071067811865477,0.0
0.004,-2.8759158212210423e-5,-8.760680992157973e-10,0.7071067811865477,0.0
0.005,-5.581756312889041e-5,-2.644731196440849e-9,0.7071067811865479,0.0
0.006,-9.581098160671431e-5,-6.508267584120998e-9,0.7071067811865477,0.0
0.007,-0.000151076097608005,-1.3907962565255436e-8,0.7071067811865477,0.0
0.008,-0.00022384864776903157,-2.6802568143429253e-8,0.7071067811865479,0.0
0.009,-0.0003162576535933326,-4.772914198727463e-8,0.7071067811865478,0.0
0.01,-0.00043032046366953125,-7.985637198363151e-8,0.7071067811865477,0.0
0.011,-0.0005679385976913309,-1.2703044821951465e-7,0.7071067811865476,0.0
0.012,-0.0007308943786932254,-1.9381359868695996e-7,0.7071067811865477,0.0
0.013,-0.0009208483361797803,-2.855154554321231e-7,0.7071067811865478,0.0
0.014,-0.0011393373582597732,-4.082174641927309e-7,0.7071067811865477,0.0
0.015,-0.0013877735680063452,-5.687905926645212e-7,0.7071067811865479,0.0
0.016,-0.0016674438957968718,-7.749066305195096e-7,0.7071067811865477,0.0
0.017,-0.0019795103169144568,-1.0350434079540224e-6,0.7071067811865479,0.0
0.018,-0.002325010721263787,-1.3584842890881303e-6,0.7071067811865479,0.0
0.019,-0.0027048603803594418,-1.7553123218500086e-6,0.7071067811865478,0.0
0.02,-0.003119853974737019,-2.2363994472242906e-6,0.7071067811865477,0.0
0.021,-0.0035706681441372012,-2.813391187972804e-6,0.7071067811865478,0.0
0.022,-0.004057864521414878,-3.498687250143946e-6,0.7071067811865477,0.0
0.023,-0.0045818932107946075,-4.305418480238981e-6,0.7071067811865478,0.0
0.024,-0.005143096670322755,-5.247420626408811e-6,0.7071067811865477,0.0
0.025,-0.005741713958638428,-6.33920535476418e-6,0.7071067811865477,0.0
0.026,-0.00637788530574257,-7.595928969911193e-6,0.7071067811865477,0.0
0.027,-0.007051656968263487,-9.03335928520931e-6,0.7071067811865477,0.0
0.028,-0.007762986329878707,-1.0667841080194218e-5,0.7071067811865478,0.0
0.029,-0.008511747208276965,-1.251626057247393e-5,0.7071067811865478,0.0
0.03,-0.009297735331201373,-1.4596009318558478e-5,0.7071067811865477,0.0
0.031,-0.010120673944669534,-1.6924947942376263e-5,0.7071067811865477,0.0
0.032,-0.010980219518130774,-1.952137007280334e-5,0.7071067811865477,0.0
0.033,-0.011875967512245289,-2.2403966851755174e-5,0.7071067811865477,0.0
0.034,-0.012807458176679276,-2.5591792352948166e-5,0.7071067811865477,0.0
0.035,-0.013774182346572239,-2.9104230228396526e-5,0.7071067811865477,0.0
0.036,-0.014775587208204488,-3.2960961875480154e-5,0.7071067811865477,0.0
0.037,-0.01581108200579706,-3.718193639196902e-5,0.7071067811865478,0.0
0.038,-0.016880043663484834,-4.178734255997751e-5,0.7071067811865477,0.0
0.039,-0.017981822297864714,-4.679758307276965e-5,0.7071067811865477,0.0
0.04,-0.019115746598716843,-5.2233251191518594e-5,0.7071067811865477,0.0
0.041,-0.020281129057165614,-5.811510999098688e-5,0.7071067811865477,0.0
0.042,-0.021477271022477318,-6.446407432545136e-5,0.7071067811865477,0.0
0.043,-0.022703467570446723,-7.130119561934295e-5,0.7071067811865477,0.0
0.044,-0.023959012168419225,-7.864764955960255e-5,0.7071067811865477,0.0
0.045,-0.025243201123451797,-8.652472674023238e-5,0.7071067811865478,0.0
0.046,-0.026555337802375067,-9.495382628413838e-5,0.7071067811865478,0.0
0.047,-0.027894736613836457,-0.00010395645244194816,0.7071067811865477,0.0
0.048,-0.029260726744448462,-0.0001135542141441244,0.7071067811865478,0.0
0.049,-0.030652655642648963,-0.00012376882745943237,0.7071067811865478,0.0
0.05,-0.03206989224550982,-0.00013462212089125018,0.7071067811865476,0.0
0.051,-0.033511829945269245,-0.00014613604342355712,0.7071067811865479,0.0
0.052,-0.034977889293865694,-0.00015833267520869165,0.7071067811865479,0.0
0.053,-0.036467520444952495,-0.0001712342407720422,0.7071067811865478,0.0
0.054,-0.03798020533438695,-0.0001848631245929171,0.7071067811865478,0.0
0.055,-0.03951545960114666,-0.00019924188890582326,0.7071067811865477,0.0
0.056,-0.04107283425202857,-0.00021439329355478747,0.7071067811865477,0.0
0.057,-0.04265191707411109,-0.00023034031771952505,0.7071067811865477,0.0
0.058,-0.04425233380029603,-0.00024710618332547847,0.7071067811865478,0.0
0.059,-0.04587374903382635,-0.00026471437993892503,0.7071067811865477,0.0
0.06,-0.047515866938425244,-0.00028318869094208846,0.7071067811865477,0.0
0.061,-0.04917843170154956,-0.00030255322077832845,0.7071067811865479,0.0
0.062,-0.05086122777850344,-0.00032283242305242155,0.7071067811865477,0.0
0.063,-0.05256407992600298,-0.000344051129268207,0.7071067811865477,0.0
0.064,-0.054286853033826965,-0.00036623457798493596,0.7071067811865477,0.0
0.065,-0.05602945176371943,-0.0003894084441711087,0.7071067811865477,0.0
0.066,-0.05779182000490213,-0.00041359886853839685,0.7071067811865477,0.0
0.067,-0.059573940155741134,-0.00043883248663594693,0.7071067811865478,0.0
0.068,-0.061375832241084005,-0.00046513645749047573,0.7071067811865477,0.0
0.069,-0.06319755287501172,-0.0004925384915799372,0.7071067811865477,0.0
0.07,-0.06503919407864434,-0.0005210668779321876,0.7071067811865476,0.0
0.071,-0.06690088196254074,-0.0005507505101449081,0.7071067811865477,0.0
0.072,-0.06878277528323551,-0.0005816189111290948,0.7071067811865477,0.0
0.073,-0.07068506388314422,-0.0006137022563826935,0.7071067811865476,0.0
0.074,-0.0726079670230444,-0.0006470313956080959,0.7071067811865475,0.0
0.075,-0.07455173161609174,-0.0006816378724948009,0.7071067811865477,0.0
0.076,-0.07651663037201661,-0.0007175539424936137,0.7071067811865477,0.0
0.077,-0.07850295985999445,-0.0007548125884178809,0.7071067811865477,0.0
0.078,-0.08051103849840402,-0.0007934475337137373,0.7071067811865477,0.0
0.079,-0.08254120447943647,-0.0008334932532504981,0.7071067811865476,0.0
0.08,-0.08459381363609708,-0.0008749849814898483,0.7071067811865477,0.0
0.081,-0.08666923725920794,-0.0009179587179001698,0.7071067811865477,0.0
